Feature0,Feature1,Feature2,Feature3,Feature4,Label,Type,Narrative
0.250074115,-2.230335564,-0.155147539,0.152178016,-0.145864442,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.637457316,-2.962511771,0.997486445,0.366968792,0.162418937,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.734171373,0.166614328,-2.909511751,-0.050049791,-2.234399987,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.942015427,-0.074339539,-2.375889683,3.531913277,-2.438605756,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.173085828,-1.011369293,0.734695434,1.04885403,0.723635868,1,,Feature4 is low. Feature3 is high. Feature0 is low.
1.229835811,3.644051653,-4.452724599,-1.307760345,-2.179469968,1,,Feature4 is low. Feature3 is low.
2.291468565,-0.776807973,-0.093385185,-2.051295227,-1.387097435,1,,Feature4 is low. Feature3 is low.
-0.135340432,1.525087812,0.857036509,1.759260091,-0.480274444,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.047017593,-2.283512863,-0.164589804,1.238072196,-0.211064272,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.649357659,0.985699463,-1.507760071,1.266653578,-0.263363358,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.171325085,0.13189516,0.00828619,1.868223367,-1.777451367,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-2.089788203,-1.264755542,0.265459719,1.210173837,-0.167952489,1,,Feature4 is low. Feature3 is high. Feature0 is low.
1.167371953,-0.730585415,-0.641644882,1.855320973,-1.231792026,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-2.347527163,0.490034077,1.61040531,1.720623725,-2.806482997,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-0.049286806,1.916718737,-3.166189284,-1.200037843,-2.237978948,1,,Feature4 is low. Feature3 is low.
-0.22711832,-1.063531429,-1.74498625,4.22928916,-1.261430799,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-2.007594579,-0.755042867,0.606922108,3.16999695,1.918506211,1,,Feature4 is high.
-0.823550836,1.00387662,1.617581529,1.531906993,-1.28877128,1,,Feature4 is low. Feature3 is high. Feature0 is low.
0.093562845,1.215562685,-2.130048431,0.913256921,-2.079121567,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.635750696,-1.042324701,0.215447904,0.207705127,-0.815044564,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.829989071,0.68904146,1.605622836,0.527149619,-0.479928195,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.944414792,0.866990548,-0.551950328,-3.100309039,-1.401785009,1,,Feature4 is low. Feature3 is low.
5.075783368,1.816223281,0.901217879,0.368571092,2.150431641,1,,Feature4 is high.
-1.820231982,1.487902347,1.999996213,1.616505972,-0.485627815,1,,Feature4 is low. Feature3 is high. Feature0 is low.
0.806138883,1.885320744,0.101527481,0.941315916,0.905751546,1,,Feature4 is high.
0.796345306,0.477515877,-0.480996169,0.234110156,-0.608196708,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.158415327,-0.736801399,0.112157105,-0.875696813,2.521468738,1,,Feature4 is high.
0.267773508,1.319879289,-1.906109093,-2.227015708,-2.345353896,1,,Feature4 is low. Feature3 is low.
-1.24201988,1.388279478,0.952034698,2.094277313,-1.806673775,1,,Feature4 is low. Feature3 is high. Feature0 is low.
0.465504562,0.813259473,-1.945677319,3.166255662,-2.199923935,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.545001129,0.672114244,-0.253545943,-1.245543598,-0.011798766,1,,Feature4 is low. Feature3 is low.
0.717875508,1.424088297,1.747902334,1.700232452,-0.001333697,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.210759307,-2.14869843,2.42520462,0.495876473,3.625453531,1,,Feature4 is high.
1.588601041,-1.983573217,0.544871407,0.500525216,0.471529701,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-3.037099359,-0.720977987,-0.612924411,2.358001167,-1.634400916,1,,Feature4 is low. Feature3 is high. Feature0 is low.
3.568670679,1.264968189,-0.202134784,0.358354392,0.12688743,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.475046963,-1.72434106,1.472427571,0.166460786,-1.743824161,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.399598154,-0.706042605,0.122830706,-0.378773543,-2.13723915,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.941111789,-0.500024463,-2.290052435,-1.215559874,0.154585124,1,,Feature4 is low. Feature3 is low.
0.443644539,0.435823524,-0.602165252,-0.605284683,-1.21038734,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.60231077,1.102946938,-1.703093524,1.396524445,-1.159033075,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.065531317,0.413981128,0.680428897,2.804974622,0.356184019,1,,Feature4 is low. Feature3 is high. Feature0 is low.
0.126923587,1.248032555,-2.070313313,0.186193752,-2.00724414,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.314562701,2.020654408,-1.019312624,-2.812034972,-0.408689578,1,,Feature4 is low. Feature3 is low.
1.11796461,0.601353261,-2.591421144,1.155887473,-2.941104691,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.244418328,0.251399703,0.908675607,1.482980448,0.662529484,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.046633123,-0.641238921,0.718661676,0.047780239,-4.111564118,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.930975697,-2.316800811,0.042621813,0.327481063,-0.378821611,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.254284096,-0.121495076,-1.747035941,-1.109422915,0.030844437,1,,Feature4 is low. Feature3 is low.
-0.037424611,3.320231102,-1.276025312,3.682488062,-0.787129674,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.288290524,-1.072145348,-2.784873976,0.336885052,-0.975260211,1,,Feature4 is low. Feature3 is high. Feature0 is low.
1.443904629,0.303100645,1.271593473,-0.577294129,-0.364276034,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.597426352,2.72959558,-1.162451839,2.25159585,-0.730847634,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.208645417,0.308122419,-0.572274407,-1.505921885,-1.918022804,1,,Feature4 is low. Feature3 is low.
1.106950366,-0.137769691,0.685797221,-0.096421552,-0.099761186,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-3.589915809,-1.699510329,0.088674973,2.234454478,-2.443710611,1,,Feature4 is low. Feature3 is high. Feature0 is low.
2.643481092,1.311708174,-0.078588847,-1.472248866,0.609412283,1,,Feature4 is low. Feature3 is low.
-1.101294057,-1.095431159,-0.138628915,-0.257876151,1.635633172,1,,Feature4 is high.
0.090256203,-1.571763074,1.334895447,-0.707056051,3.253885675,1,,Feature4 is high.
-0.266103089,-1.15350471,0.209682125,-1.122622558,3.465920718,1,,Feature4 is high.
-1.251615876,-1.122648938,0.875351983,1.506314462,2.140236727,1,,Feature4 is high.
-1.224766279,-2.621720423,1.599461155,0.277853367,3.025133786,1,,Feature4 is high.
3.36870888,-0.487118222,2.117650903,-1.15674869,-1.15039151,1,,Feature4 is low. Feature3 is low.
2.560149241,0.053587468,1.526057532,-0.518303087,-1.02064342,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.665311855,-1.305657021,1.629261779,0.793412767,0.942205518,1,,Feature4 is high.
0.598441633,2.67731584,-0.165458988,2.71512117,-0.459607916,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.801944992,-1.28255855,0.792858108,1.689649501,0.541006014,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-0.445458277,-0.011025778,-1.934591179,2.258098691,-1.435357823,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-3.138562296,-0.900022599,-0.591292243,1.790339138,-2.770265617,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-1.650235758,-1.40637524,1.92883092,2.251619206,-0.288356011,1,,Feature4 is low. Feature3 is high. Feature0 is low.
1.655257458,0.590240941,-0.029304781,-0.847348945,-0.392768122,1,,Feature4 is low. Feature3 is low.
-1.851343114,0.787918752,-2.980996474,-0.095337214,0.296048746,1,,Feature4 is low. Feature3 is high. Feature0 is low.
2.589424335,-1.987259763,0.386133728,-0.335386083,-0.588056847,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.841816838,0.799907218,-0.371313456,-4.943197314,-2.180217762,1,,Feature4 is low. Feature3 is low.
1.470117419,1.168771246,-0.882321869,-0.401766244,0.189857656,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.378515398,0.350191867,0.365736281,-2.817765708,-0.88838101,1,,Feature4 is low. Feature3 is low.
2.975025864,1.788958879,-0.78947036,0.453480687,1.328807875,1,,Feature4 is high.
4.145561183,-1.937517443,0.045302,-1.005549715,-1.827504613,1,,Feature4 is low. Feature3 is low.
1.201781468,0.099262713,-2.163571351,1.15030647,-1.87835714,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.190675008,0.446803345,-0.267972438,0.772236424,-0.180362727,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.968556216,1.967510082,0.492276773,1.418821725,0.359340676,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.177912837,-0.243031074,-2.443459086,2.2044777,-1.949410454,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.851672262,0.730432972,-1.069858366,1.173584169,-0.673706478,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.927654195,1.438772061,-0.820707619,-1.127355628,-0.180883963,1,,Feature4 is low. Feature3 is low.
0.004707628,-0.032311007,-0.453985103,-1.021498742,-1.574515173,1,,Feature4 is low. Feature3 is low.
1.24325559,1.739347507,-1.898815605,-1.043724363,-0.756519281,1,,Feature4 is low. Feature3 is low.
-1.009665993,-0.615237109,-0.652159708,0.323049289,-2.136950866,1,,Feature4 is low. Feature3 is high. Feature0 is low.
0.617846449,-0.940577578,-0.709101018,1.390259129,-0.903802084,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.655881993,0.384803567,-3.048870483,0.272560068,-2.215532085,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.561616404,-1.699389104,-0.499790913,0.298151834,-0.989431848,0,,Feature4 is low. Feature3 is high. Feature0 is high.
3.305977908,-1.079372267,3.840020839,-3.009775722,1.31602502,1,,Feature4 is high.
0.59983836,-1.06260724,-1.553125671,-0.096772365,-1.40201984,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-3.560881551,-0.817629946,-2.696315087,0.237052433,-1.834082002,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-0.596810485,0.953854508,1.597633386,2.059226542,-1.957345689,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.528913445,-2.634826268,0.961400923,-1.753856967,0.25268584,1,,Feature4 is low. Feature3 is low.
-2.346480937,-2.740930001,-0.522281375,-1.004137766,1.597051735,1,,Feature4 is high.
-0.684907874,0.754829202,3.085672303,1.485471485,-0.622630341,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-3.347442849,-2.738191544,2.390245215,3.932056176,-0.76880479,1,,Feature4 is low. Feature3 is high. Feature0 is low.
1.40587915,-3.460404187,0.336275792,-1.912562008,1.166211861,1,,Feature4 is high.
-0.168879181,1.243164242,1.113043363,1.498661345,-1.718220263,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.891470999,-3.038147243,0.685655982,0.499610519,0.650807414,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.598482789,-0.03965813,3.698737746,0.235586076,-0.083377522,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.251609727,1.611761059,0.193576369,1.941351308,-0.795843078,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.271085932,0.676003305,-0.961038372,4.932797531,-2.026010203,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.792634455,1.954421988,-1.305902143,1.13524312,-0.393202262,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.704095581,1.596502465,-1.503245153,0.936191365,-0.06752009,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.007913186,-0.336831866,0.581167971,0.607896712,0.29795898,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.342267082,1.1697433,1.399471224,1.356032969,-0.384858801,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.69547039,-0.315616114,0.029389914,1.578564662,-0.379785132,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.090903773,0.067824934,-0.45782179,-1.893157403,-1.447576018,1,,Feature4 is low. Feature3 is low.
-0.152273708,1.355700131,-3.245190933,5.92051159,-2.963167348,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.415787923,0.519240447,0.466696376,1.523902887,0.972773413,1,,Feature4 is high.
-0.208570922,-0.929738882,2.515801812,-0.84426474,-1.994119371,1,,Feature4 is low. Feature3 is low.
-1.949665697,-0.17376703,2.24470155,4.829356778,-1.582141549,1,,Feature4 is low. Feature3 is high. Feature0 is low.
0.478478867,0.563286416,0.857509622,0.600597283,-2.034765167,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.924664567,0.373526596,1.322655215,0.355031595,-0.901152259,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.24453217,-0.98252148,1.814881737,-0.234866011,1.234274085,1,,Feature4 is high.
-2.807892471,-1.825424146,0.517051195,1.667293723,-1.275909135,1,,Feature4 is low. Feature3 is high. Feature0 is low.
0.070627803,-1.367736745,0.51958165,0.916566676,-0.316088014,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.040023326,-2.729596166,0.097156503,-1.341869503,-0.483291013,1,,Feature4 is low. Feature3 is low.
3.810844766,-1.699824807,-0.169560658,-0.798514861,-1.16958359,1,,Feature4 is low. Feature3 is low.
-1.442398617,-2.542120955,3.117173396,2.631297621,1.670768192,1,,Feature4 is high.
-0.425704892,-1.233121841,1.152220522,0.499332108,2.689958986,1,,Feature4 is high.
-0.373857187,-1.242452826,2.337450865,1.705458194,2.738599056,1,,Feature4 is high.
2.941544748,0.087251936,2.082694872,-0.259873124,-0.334582461,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.071148378,-1.187650108,0.82498555,0.672237808,1.552694605,1,,Feature4 is high.
3.130838421,0.330076588,0.833372578,-0.069270471,-0.45095616,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.18821921,-1.804786174,-0.644444475,-0.527373477,-0.109009816,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.550650298,-0.480356154,-1.532343227,2.151221393,-1.111971018,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.135049005,1.204206807,-1.978790276,-2.348865216,-2.572502907,1,,Feature4 is low. Feature3 is low.
0.310084256,0.264099334,-1.327549697,-0.257142456,-0.96180404,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.446900539,2.179926891,-0.204610192,1.909750405,-0.095179482,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.880714497,-0.1797034,0.131992364,2.799487216,-0.276637816,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.121703722,-0.549363949,1.316413738,0.674729551,3.042680221,1,,Feature4 is high.
1.348168652,-2.378252539,-0.72638881,-0.167312794,-0.212332557,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.873813453,-1.783251128,1.007133485,0.056903388,2.475553662,1,,Feature4 is high.
0.350656905,-1.175251777,-0.6796161,1.71146483,-0.48750217,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.004619321,2.573008857,0.487571697,2.717469182,0.35913068,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-2.558969531,-1.578434471,0.191980314,1.668749674,-0.069140692,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-3.169939089,-0.749613406,0.175244626,3.35530245,-1.887814021,1,,Feature4 is low. Feature3 is high. Feature0 is low.
1.349489642,1.747909361,-1.472801003,-3.325281142,-1.288627656,1,,Feature4 is low. Feature3 is low.
-1.029008584,2.842839802,-0.239909257,3.848909861,-0.809927352,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-0.678832745,-1.749538304,2.419317562,1.336310775,1.761826852,1,,Feature4 is high.
0.283312293,-2.219120306,-0.568703019,0.310578644,0.593323567,0,,Feature4 is low. Feature3 is high. Feature0 is high.
3.757113257,-0.796068923,2.072128353,-1.903982752,-0.839703673,1,,Feature4 is low. Feature3 is low.
1.180112558,-0.512799995,2.326187942,0.235346771,3.318159304,1,,Feature4 is high.
1.587143866,-1.762622255,-0.332717248,0.442632269,-0.479107822,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-2.040110303,1.999805389,-5.57582455,3.748335473,-3.185241526,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-2.522059696,1.208716246,0.814176957,2.623765917,-2.626469541,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-1.899937307,2.200120254,1.163900143,3.497722015,-1.279343794,1,,Feature4 is low. Feature3 is high. Feature0 is low.
1.256813067,-0.003096437,-1.322291321,-0.152602492,-1.869333987,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.704936943,0.899599615,1.897878091,0.30637633,0.081142184,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-2.471583649,-3.301950721,1.651802059,1.148535098,1.164487151,1,,Feature4 is high.
1.136921027,-1.096133784,1.570817461,1.345428088,0.416990212,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.024604808,0.12409514,1.701201062,-0.444557454,-0.862272937,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.252801798,-1.233565497,-0.747056172,-0.959272022,-1.454041802,1,,Feature4 is low. Feature3 is low.
5.156914778,0.597949556,1.064544061,-0.793093301,1.14759121,1,,Feature4 is high.
-0.789273245,-1.958517353,2.081256604,0.563873999,1.386868598,1,,Feature4 is high.
1.30230067,2.315115059,-2.639712322,-0.531460334,-0.697779378,0,,Feature4 is low. Feature3 is high. Feature0 is high.
4.466694622,3.571628327,-1.045985536,2.475592201,1.670898675,1,,Feature4 is high.
0.886398309,0.824250901,-0.618120063,-1.990460717,-2.02538947,1,,Feature4 is low. Feature3 is low.
0.11044346,1.257109337,0.812604055,1.870394838,-1.230352373,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.108015099,1.301393182,0.827754541,0.74177917,-0.325361239,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.257071215,2.057317027,0.053638679,1.548037846,0.040732475,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.77269964,-1.487898814,2.69311528,3.823890987,0.455906228,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-1.044750039,-0.728743223,-0.605495681,-0.382389474,1.410742302,1,,Feature4 is high.
1.880563716,1.777829468,-1.488582068,0.205434962,0.074719547,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-2.188631203,-0.905115402,0.898486758,2.666167568,-0.439278386,1,,Feature4 is low. Feature3 is high. Feature0 is low.
0.470431246,0.655871208,-1.971889915,2.079095858,-2.577688838,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.501164986,-0.89662492,2.23824345,-0.040979838,-3.277166594,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.026005505,-1.863024677,-0.008117167,-0.557898709,-1.038504902,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.324995966,0.809968164,-2.408998743,-4.023550199,-3.942837465,1,,Feature4 is low. Feature3 is low.
0.364141079,0.355528501,-0.474466882,-1.844719004,-1.748353125,1,,Feature4 is low. Feature3 is low.
-0.731195841,-0.016079607,0.264099206,1.40015178,1.880742794,1,,Feature4 is high.
1.125546204,0.030338869,1.491170492,0.311782179,-2.672259472,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.748760631,3.30509654,-1.268663961,4.024978735,-1.196638776,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-0.119602487,0.850583531,-3.160907272,4.094221478,-2.319307286,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.320343817,-1.541224144,2.897339782,-0.935088848,3.381144351,1,,Feature4 is high.
0.930357161,0.993163745,-1.032080029,0.207216385,-0.914451398,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.146287561,-2.252311443,3.446628685,1.323780678,3.307739258,1,,Feature4 is high.
1.791727108,0.587830258,1.292060518,0.317137371,-1.232905373,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.071476446,1.489224664,0.087497608,1.175801662,-0.372682604,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.811562396,0.921381687,0.595128157,2.57791817,-0.3433901,1,,Feature4 is low. Feature3 is high. Feature0 is low.
0.323173173,-0.621007898,2.163394869,1.133627957,2.209077996,1,,Feature4 is high.
-2.030472814,-2.204798129,1.751540518,2.053204904,0.250936385,1,,Feature4 is low. Feature3 is high. Feature0 is low.
0.559655145,0.95187136,-1.239897998,-1.739455375,-1.705639869,1,,Feature4 is low. Feature3 is low.
0.57988754,0.55599677,-1.787056749,0.114782687,-1.696448479,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.435048532,1.802431704,-0.927713123,-1.182390786,0.166582165,1,,Feature4 is low. Feature3 is low.
-0.650261438,0.268381919,-1.082729562,-1.033190867,-0.29933257,1,,Feature4 is low. Feature3 is low.
-0.005367093,1.051355966,-2.344737951,3.613667752,-2.045397355,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.092712825,1.757646645,0.131812491,1.405236996,-0.469515883,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.656320099,0.870140957,-1.224959723,0.072794144,-0.996452345,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.990039547,1.691174307,0.25940672,1.422002393,-0.506215055,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.259609768,-0.8661963,1.221162127,-0.400979852,2.609659847,1,,Feature4 is high.
0.697872656,-0.265624852,0.441102741,-0.74748484,-1.113952602,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.980951027,-1.009558839,0.131179481,0.262246489,2.42370611,1,,Feature4 is high.
1.422502534,0.175398883,0.1629304,1.879924987,-0.028907372,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.562886046,2.349955701,-3.281811357,0.174770455,-1.514800012,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.005778802,0.565590941,-2.704604305,-3.834208296,1.002630914,1,,Feature4 is high.
-0.105697786,1.816943138,-1.241363327,0.981063986,1.443633602,1,,Feature4 is high.
-1.67589567,-0.591491968,0.149852599,1.684877213,0.563247995,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-2.144203724,-1.654042523,1.071732993,2.256073562,0.994998007,1,,Feature4 is high.
-0.438628145,-0.339361786,-0.585567304,0.865139965,-0.967584825,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-3.154527576,-1.542994623,-0.252849875,1.442819464,-2.012030313,1,,Feature4 is low. Feature3 is high. Feature0 is low.
2.224561714,-0.089113936,1.216934648,-0.307606103,-1.900668997,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.316633625,2.236107496,-3.149895359,-1.154274454,-1.902686116,1,,Feature4 is low. Feature3 is low.
1.579446222,1.164082802,1.875635816,1.006825217,0.305145588,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.675015349,-0.552706631,-0.336081034,-0.633020978,1.236201245,1,,Feature4 is high.
2.780969265,0.518045169,2.063416847,0.019307143,0.643982849,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.071462711,-3.784868895,1.448998078,-0.816425966,0.545413855,1,,Feature4 is low. Feature3 is low.
0.608684193,-1.17851155,2.158802167,-0.316717949,2.415348744,1,,Feature4 is high.
0.321680463,-0.639542276,1.552375615,0.097064625,1.610744923,1,,Feature4 is high.
1.425287499,0.211176913,0.503271797,-1.380922077,-0.706604221,1,,Feature4 is low. Feature3 is low.
1.356358214,0.271091528,0.232591559,0.086763473,-2.108027024,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.35527685,-1.499372812,0.057734434,1.237948864,-0.664708578,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.418812284,1.312618791,0.376146476,1.769266437,-1.728877871,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.129695489,0.386521095,1.961943514,0.392715385,-1.396164494,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.336075555,-0.579542475,0.681630321,1.359914071,-0.621857819,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.826622506,-0.261453493,-2.915538637,1.117694904,-2.489454419,0,,Feature4 is low. Feature3 is high. Feature0 is high.
4.81567202,1.676075978,0.175383755,0.68884208,0.924540618,1,,Feature4 is high.
3.21831037,-3.697107988,1.010382818,1.360570361,0.372605533,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.739006434,-2.570015624,-0.389636316,-1.101565528,0.242896061,1,,Feature4 is low. Feature3 is low.
-0.981639706,0.393826659,-1.511493493,-2.066669515,-3.501529642,1,,Feature4 is low. Feature3 is low.
1.685952439,-1.0873375,-1.55853659,-1.724544695,-1.415784775,1,,Feature4 is low. Feature3 is low.
-0.149878467,-0.345175367,1.73166405,0.156540865,-2.91078307,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.156845791,-0.74629282,2.202134968,-0.742074746,-1.918755867,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.960295233,0.265778643,-0.239560395,0.153451841,-0.591804702,0,,Feature4 is low. Feature3 is high. Feature0 is high.
1.571213573,-0.790870855,3.130631442,-0.730312507,-1.863417941,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.997216056,3.073864587,-3.870069959,-1.260187624,-1.750613078,1,,Feature4 is low. Feature3 is low.
1.507299755,1.604822593,-1.600034551,-0.359901634,0.041531487,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.162320998,-0.178545336,0.949952351,0.168348641,0.990360538,1,,Feature4 is high.
0.157144819,0.609071242,1.800606382,0.872003897,-0.627482395,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-1.577939518,-1.817684406,1.212082664,1.668104214,2.749253454,1,,Feature4 is high.
-1.448081552,-0.778617279,-0.03090032,0.707878355,0.718901482,1,,Feature4 is low. Feature3 is high. Feature0 is low.
1.270932853,-1.840887968,-0.630320989,-0.077268337,-0.800666159,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-0.335893306,1.259425213,-4.372209868,4.648062294,-3.168093712,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.101953391,1.760909512,1.53723666,2.365310108,-0.145581812,0,,Feature4 is low. Feature3 is high. Feature0 is high.
2.47456104,0.042633651,1.603493085,-2.386727844,0.428865043,1,,Feature4 is low. Feature3 is low.
-0.240017197,0.840666995,1.60713648,3.330445954,0.912223405,1,,Feature4 is high.
-1.502790678,1.257650971,-2.95841638,3.723192547,-2.052515004,1,,Feature4 is low. Feature3 is high. Feature0 is low.
0.944299898,2.026249602,1.421233757,1.731909827,0.848837071,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.393211522,1.045832661,-2.930841399,2.594951394,-2.56136993,0,,Feature4 is low. Feature3 is high. Feature0 is high.
-2.208279329,-0.256359739,-0.832381796,1.41815518,-1.189751024,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-1.809416091,0.302082751,-0.282780252,2.397789713,-0.551398688,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-1.388831662,-1.64351385,2.411830489,2.505412337,0.801150806,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-2.314055004,-2.036633118,1.688036251,2.210663019,-0.62534358,1,,Feature4 is low. Feature3 is high. Feature0 is low.
-0.531212871,-0.19368784,-2.171812538,3.34176306,-0.960623586,0,,Feature4 is low. Feature3 is high. Feature0 is high.
0.187489323,-0.866342522,0.313418233,-1.1590044,3.357750718,1,,Feature4 is high.
-0.19846542,-1.328427834,1.360815213,-0.184882543,1.824508537,1,,Feature4 is high.
-0.792616255,-1.183335869,3.694398668,4.103525414,1.226230545,1,,Feature4 is high.
