Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Label,Type,Narrative
0.443949026,1.74685677,1.846780681,-4.589977448,1.5684925,0.982726962,-0.373324519,0.225994971,-5.472950206,2.039971899,0,,Feature6
-2.221517515,-2.620564368,-4.094301722,0.751645962,0.636488037,3.090222468,-3.130786102,-0.752563366,0.94385083,1.026819417,0,,Feature6
0.169509954,0.734840473,1.983972453,-3.7950381,-0.559897734,-0.477016359,0.040058015,0.994038018,-1.319748709,0.345015132,0,,Feature7. Feature3
-1.956594467,-2.267753472,-3.583283507,1.565519953,2.141039721,-0.955989543,-1.602662003,1.57319581,1.245257618,-0.748563725,0,,Feature7. Feature3. Feature1
0.114636054,-2.026578682,1.140454966,-0.786773437,-0.909265325,-0.920026348,-2.444852305,2.31441887,0.126125015,-2.095010817,0,,Feature7. Feature3. Feature1
-0.610820693,-1.579130798,-0.780576385,-0.9832084,1.330846936,-0.258950325,-0.928485249,0.131481325,-2.196348764,1.262160791,0,,Feature6
0.530423847,-2.677029823,0.825060746,-0.294811019,0.150202822,0.537594615,-2.515715176,-0.70041781,-3.024942103,-0.48558168,0,,Feature7. Feature3. Feature1
-2.467152921,-0.914698515,-1.234204507,-0.396426563,2.297229086,0.053245932,-2.236818936,1.863385606,1.410555838,2.760217374,0,,Feature6
-0.588043895,0.9586055,1.027703988,-0.031932038,1.199368411,-0.564707201,0.807169435,-0.114445684,0.893352715,0.508031899,0,,Feature6
-1.669428627,1.136724174,-0.01983667,-1.90311394,2.628095869,-0.765209688,0.524592472,1.089794805,-1.354657885,3.954093768,0,,Feature6
4.440602079,0.301436059,-1.631179973,-4.682368275,-7.82295439,-0.673351595,0.328632578,-0.634454683,-5.606541038,3.616537303,0,,Feature6
-0.846233063,-2.018897602,-1.692462523,-0.173915624,0.570320748,0.37244458,-0.445131448,3.631470229,-0.574735708,-0.001048831,0,,Feature7. Feature3. Feature1
1.806963532,0.649221487,0.236476989,1.559212605,1.053192772,-1.015677313,-0.812682504,0.624031507,0.495392971,0.854793034,0,,Feature6
-3.946019454,-1.211310219,1.424293577,-4.208746958,0.581581649,-0.597001359,-1.518033052,-0.716418831,3.190766101,-1.937649822,0,,Feature7. Feature3
1.636184119,2.894072791,-0.142893701,3.033862722,0.269780256,0.977357927,-2.36501346,-1.736615804,-1.035463488,3.036788339,0,,Feature6
-1.678540383,-3.399324311,-3.166836325,-1.766143475,0.231981183,-2.806764651,-0.923037609,-0.8735506,1.015521896,0.311867033,0,,Feature7. Feature3
-2.072263624,-2.873134405,-1.775719882,-2.072524712,-0.374202984,1.517238727,-4.314256277,0.479042832,-0.915656571,-1.681668881,0,,Feature7. Feature3
3.069362246,2.721225345,1.963746543,-1.893293386,1.307130161,1.922603546,-2.914872582,-1.182068182,-0.761809443,-1.398772109,0,,Feature7. Feature3
-4.755814218,-2.972568332,0.244544278,-2.228496046,2.67698916,-1.760756608,-2.085697835,0.830854488,2.388450418,-0.450736866,0,,Feature7. Feature3
1.343122759,0.538704516,-0.012750913,-1.671869911,1.070976144,1.135855777,-0.428013464,1.109518758,-2.382683662,0.22272487,0,,Feature7. Feature3
3.149291114,-1.653051024,0.737773793,-2.054942326,0.690436911,-0.385917927,0.753309164,1.938625028,-0.960815847,-1.013783175,0,,Feature7. Feature3
-0.637330702,0.979325466,-0.39474497,2.455030931,0.358490518,0.46044448,-1.856304172,-2.760843564,-0.090803612,0.93583151,0,,Feature6
2.598629845,2.291183295,2.453505638,-1.791186909,2.315518265,3.78394281,-2.267660251,-1.316907686,-2.246054776,-2.066155245,0,,Feature7. Feature3
1.554478594,1.26927863,0.984838626,-5.334353676,-6.742934974,0.234014416,0.566971148,-0.835533791,-5.38863196,0.346156984,0,,Feature7. Feature3
0.027516353,-2.848972535,-1.403415252,0.159321125,-1.176921594,1.062985726,-0.703484754,1.765022066,-0.226423802,-0.62447738,0,,Feature7. Feature3. Feature1
1.583846088,-4.485190334,-1.849911018,-5.670011318,-2.769574142,-5.319564297,0.898574749,-0.981242494,-1.413876036,-4.730575789,0,,Feature7. Feature3
0.693200387,-1.046266241,-2.029986062,-1.08455172,-1.49272538,-3.296447832,-0.261803249,-3.080169385,-0.782123456,1.470868719,0,,Feature6
1.166361279,-0.512801884,0.866966371,-2.407469719,-1.50510699,-0.860588462,0.970870048,-1.789635801,-2.650886174,-0.259698273,0,,Feature7. Feature3
-4.2778078,-2.133602579,-2.65899022,-0.631598986,1.316778071,-2.142155581,-4.565984274,1.687407984,3.929419555,-1.515570082,0,,Feature7. Feature3. Feature1
5.01827024,-3.354736285,2.21094419,1.043924132,0.658435921,-0.399862795,2.474631054,0.27604625,-5.856528242,-0.929274466,0,,Feature7. Feature3. Feature1
-0.922494261,-3.30346358,-2.919676907,0.446579091,-1.651881671,2.875949981,-1.163552139,2.894868743,-0.21949133,1.688602212,0,,Feature6
-0.595788633,1.97673912,1.817369963,-3.865657869,-0.271096359,-0.943578856,-0.134491612,-0.987905164,-2.165295753,-1.2050567,0,,Feature7. Feature3
-1.3080949,3.364896597,0.13244919,-1.985330108,-1.227195375,0.326415616,-0.410642272,-2.438019824,-1.656832814,3.499529311,0,,Feature6
-3.928818351,1.038864497,0.353135326,-2.14447203,-2.194645549,-1.341274039,-1.873745637,-0.163413625,0.413948375,-1.7634393,0,,Feature7. Feature3
-1.152279283,-2.323652196,1.694524213,-0.23756581,1.148007491,-1.329300695,-0.70220596,-0.420417223,-0.120037123,-0.952369494,0,,Feature7. Feature3. Feature1
2.000353132,-1.604815781,-0.00352998,-0.502714354,-0.315257688,0.897173327,-0.285361533,1.068555905,-2.72477779,2.696510146,0,,Feature6
0.253228259,-2.575037627,-2.411809159,1.65308037,0.311820018,2.844139203,0.546730217,3.666866519,-1.406881856,-0.559667089,0,,Feature7. Feature3. Feature1
3.140779763,0.606270126,-1.511561634,1.769134819,-1.755045662,-0.543830712,-1.657046561,-1.041695071,-0.994759649,0.864387566,0,,Feature6
-2.626733436,-0.207633394,-1.392745957,-2.242869757,0.129955688,-2.362080744,-2.012550756,-0.408382213,2.134008819,-3.03313684,0,,Feature7. Feature3
3.259021732,0.210899891,-2.009617867,-2.563422723,-5.425416421,-1.454371611,-2.13700531,-0.51517237,-3.477628012,-1.277082403,0,,Feature7. Feature3
0.872188746,1.479454025,-0.446332134,-0.926088904,-0.293978999,-0.487006173,-1.071542612,-1.320705656,-1.177691462,0.391031782,0,,Feature6
0.133065788,-2.573812535,-0.96186059,0.066957833,-0.424069287,-0.964786264,-0.469671274,-1.384175404,-0.412544964,-1.810660111,0,,Feature7. Feature3. Feature1
-0.379991919,0.227354285,-1.377473807,-2.665197275,0.106843256,-2.283843366,-1.118318793,-4.582032978,-2.060716074,2.545766136,0,,Feature6
1.292241171,-0.784912383,1.731855968,-2.638608056,0.398838958,-4.047170214,-1.625528121,0.563104097,-1.346155601,3.805723563,0,,Feature6
-0.701568517,0.236084699,-2.965071674,-3.727425437,-0.340415099,-1.685558019,-0.131743101,-0.806465132,-0.004118064,-3.004342165,0,,Feature7. Feature3
2.747458539,0.944356702,-1.068709927,0.791511054,-2.295877951,0.013354705,-2.059437272,-1.738302881,-2.507937028,1.402569477,0,,Feature6
-0.627187241,-2.099236644,-0.752161843,-1.272905238,0.538992514,-0.431634452,0.203179548,-1.526207208,-1.079642713,-0.519761204,0,,Feature7. Feature3. Feature1
3.438677061,2.07575646,-0.110550564,0.946202181,-2.412436803,-0.234031216,-0.384509383,1.083417231,-1.848621757,2.497992185,0,,Feature6
1.397971606,-2.732962855,0.243855879,-0.969243244,-1.017346469,-0.747713989,-3.094163639,-0.325299275,-2.671623975,-1.307278696,0,,Feature7. Feature3. Feature1
-1.562932185,1.661474044,0.918379897,-2.821696294,3.246077304,0.15565678,-1.478954411,1.729647262,-1.856984555,4.272495702,0,,Feature6
-2.659913762,-2.263404382,-0.859224701,-1.110675072,0.657278355,-1.52785008,-2.506309015,0.748790935,1.817129567,0.182029242,0,,Feature7. Feature3. Feature1
-3.982623982,-3.187337435,-4.476816409,0.766840638,0.577326724,1.099098595,-2.903998907,-0.056302925,2.700829528,-2.02066327,0,,Feature7. Feature3. Feature1
-2.533248134,-2.195618312,-2.343486342,-0.23206604,0.450501075,1.167765487,-2.273265746,1.772640757,1.240093174,2.395877429,0,,Feature6
-1.076112,-1.617838895,-0.518689425,1.690142266,-3.522401252,-1.166666903,-0.274504514,-0.452817688,-2.504906397,-0.420628858,0,,Feature7. Feature3. Feature1
-1.928536852,-1.522737509,-1.525268896,-1.851975738,-1.488971108,4.93297053,-1.018241661,0.147464562,-0.726113375,-0.047366626,0,,Feature7. Feature3
-2.569107794,1.282977476,-0.681669807,-2.33041272,3.159409637,0.531540988,-2.244755124,-0.510491556,-0.088770748,-0.039953237,0,,Feature7. Feature3
0.117808194,1.034816587,0.925406346,1.596296359,-3.053806144,-0.159896605,0.709308648,-5.330118951,-3.329671361,2.640353965,0,,Feature6
0.068055246,1.020384551,0.770882216,-1.958208015,1.490769166,-0.967181915,-0.455738218,2.550198648,-0.343585106,1.43101759,0,,Feature6
-1.708119873,1.527753809,-0.237002577,-4.727634517,0.07481102,2.678106691,-1.737355899,-1.356459892,-2.225686821,2.02187152,0,,Feature6
1.290603838,1.569396518,-0.678291866,0.288906428,1.017105507,-0.64778939,-1.212145681,0.502999932,0.762011747,2.062042989,0,,Feature6
-0.337863885,1.416372113,-1.549880441,-2.453940982,-0.77293634,-2.170709294,-0.605575282,-2.109005343,-0.766290882,1.679879107,0,,Feature6
0.247560148,-1.536972963,2.895876885,-2.100692802,-0.174590044,-0.340455554,2.133171048,-0.415994352,-2.813498929,0.352482976,0,,Feature7. Feature3
-0.287823022,-1.510064128,-1.072391751,0.303035395,0.642043199,2.966095651,-0.218506396,0.145018711,-0.880937818,-0.1573717,0,,Feature7. Feature3. Feature1
-1.627230058,0.555539322,-1.22383044,-1.340497645,1.320527119,-0.889663661,-2.643700857,-0.135341402,2.97205326,5.482126244,0,,Feature6
3.72738891,1.173736791,1.559358455,0.499708303,-2.691753911,1.080603319,0.300342104,1.66971393,-2.603506005,3.173687383,0,,Feature6
-2.020162709,-2.631489002,-1.98309345,-0.705296811,1.804474457,-0.926961875,-1.705429448,0.939436056,0.762503429,-1.459462551,0,,Feature7. Feature3. Feature1
1.871719311,1.009951686,-3.076460177,1.271328679,-3.185018318,-0.818548918,-3.788409359,-1.864375122,-1.679649113,1.560912129,0,,Feature6
-1.379438058,-1.862145382,-1.625548948,-0.650102679,1.327612529,0.025291434,-1.419413453,2.058155055,-1.42338422,-1.246943357,0,,Feature7. Feature3. Feature1
0.300654546,2.635465025,0.642630154,2.424882886,1.791798759,0.312566331,-1.749531602,0.767362182,1.243587186,1.999786501,0,,Feature6
-4.686624403,-3.266077944,-1.075321389,-4.189423152,1.745921637,-1.864339606,-2.452988756,0.114186896,3.48598136,-1.970913672,0,,Feature7. Feature3
-2.793571431,-3.312753631,-2.074979074,-1.293340646,0.97125753,-1.738585188,-2.791880146,-0.958245066,-0.860958005,-1.402212357,0,,Feature7. Feature3. Feature1
1.710225777,2.914119391,-0.152799035,-0.634120005,-0.210977947,-1.227388581,-0.233347341,2.139456772,0.238068579,1.27119579,0,,Feature6
-1.666106062,-1.576318187,4.131459647,-1.425621227,0.681844061,0.691445144,-0.013291819,0.689916452,-2.956542218,-2.65838021,0,,Feature7. Feature3
4.018446672,-1.150023989,-1.203695083,-3.111701757,-0.573253214,-2.481757142,-1.084931518,2.832570096,-1.021200115,-2.683914662,0,,Feature7. Feature3
-2.394975735,-3.880180453,0.366932126,-1.108191379,0.028308001,-2.394406403,0.277306255,-0.48872055,-1.259611876,1.99259941,0,,Feature6
0.203464974,-0.5318084,0.142740602,-1.989774168,-0.085479799,-1.615319587,-1.745565457,0.563156018,0.198753529,3.782336182,0,,Feature6
1.804607012,-2.986112146,-0.500544298,0.406203276,1.462148855,1.05763866,1.840006344,-1.404876823,-3.362895734,-1.740943544,0,,Feature7. Feature3. Feature1
-1.379563927,-3.553256345,-1.659509787,0.330501701,-0.972409575,0.727284205,-1.844373833,4.039721229,1.360404407,0.972450439,0,,Feature6
-0.546169597,1.389573249,-1.027630169,0.259512826,-0.638911175,-0.499494233,-0.202720009,-2.832563088,-0.36003856,3.034917204,0,,Feature6
-2.550560377,-5.03794945,0.036622144,-3.532373815,-0.706765737,-2.312429536,-2.917988468,-1.098551652,2.473409945,0.682615551,0,,Feature6
0.366930982,0.719882942,-2.836785165,0.023815422,-0.677284785,-1.133160876,-2.178779371,-1.177665388,0.786869196,1.400846149,0,,Feature6
2.322796926,1.21928878,-1.032635595,-0.261005504,0.439572076,-2.307821902,-1.014231604,-0.418728171,-0.414010376,1.406078478,0,,Feature6
3.2723271,-2.88196153,-1.658075633,-1.046213591,0.606103487,-2.277091151,-0.688535067,-0.365912991,-1.04092764,-0.684194897,0,,Feature7. Feature3. Feature1
-1.425210324,-4.583186109,-1.926113421,0.410077569,-0.807980029,3.335899753,-0.686866547,-0.098438484,-1.938881673,-3.502058906,0,,Feature7. Feature3. Feature1
0.221760815,0.055934164,-0.508166597,-4.446961037,-0.391760082,-1.770064201,-0.595491456,1.639138578,-0.520848192,-2.152621997,0,,Feature7. Feature3
-0.877302672,-1.189840345,-1.011311139,-0.593302946,-0.383169148,0.967493463,-1.047573471,2.030245226,1.440394211,3.580469181,0,,Feature6
0.448031991,-2.107464307,-0.802879028,-0.633779779,2.202237223,-0.739925206,3.003842815,-1.161820074,-2.407214509,0.147925702,0,,Feature7. Feature3. Feature1
0.793547187,2.824555311,2.325684903,-1.648487418,0.670936069,2.268252417,-3.825422878,-0.365298196,-0.709313875,-1.394374571,0,,Feature7. Feature3
-3.2501241,-2.772951723,1.156468291,-2.393928866,2.381934782,1.052824818,-0.704028117,1.627302566,-2.550435017,-2.615675177,0,,Feature7. Feature3
1.088758153,-0.204722228,-0.530186647,-0.65498772,1.814911517,0.934494701,-1.683558842,1.052643038,-1.564868344,2.684673643,0,,Feature6
1.657931768,0.162225036,0.861473973,-1.996609316,-0.778733859,0.144182332,0.168103614,1.184496345,-1.214957044,-1.069068625,0,,Feature7. Feature3
2.324409009,2.213917636,-2.315735557,-1.806155844,-2.562380597,-1.560071904,-1.680500533,-1.225003097,-1.972776418,3.307446663,0,,Feature6
2.311563671,1.819844493,1.518585034,-2.014623406,0.321205108,1.4569451,-2.123408189,0.939516862,-0.80205634,-1.561033394,0,,Feature7. Feature3
1.624214456,0.337672836,-3.758791435,2.907482197,-3.038013726,-0.817946764,-3.005898507,-2.948066537,-0.522959938,1.892117921,0,,Feature6
2.095063087,-0.022362171,-3.564213977,-1.581468125,-1.954919519,-2.356581915,-1.241180101,1.141985019,-2.749067244,-2.724647786,0,,Feature7. Feature3
1.708754392,2.700553827,-3.103929278,0.495479976,-2.66198938,-0.040332831,-3.242721738,-3.111823038,-2.015416701,3.051868261,0,,Feature6
-0.149548428,-0.067883291,-1.418008139,0.427278056,1.011331548,-1.157083068,-1.117722152,-1.528713945,0.700880277,1.537910211,0,,Feature6
0.783703619,-0.404664454,-1.802846908,1.934104293,0.931629098,-0.53411438,-2.190384054,-0.607793283,1.216303882,0.539562734,0,,Feature6
-1.469262608,-2.569406421,-0.575078443,-1.406178149,0.776037706,0.160382021,-1.185051794,2.552793422,-2.837010122,0.662668026,0,,Feature6
-0.356853274,0.958625278,-2.223559192,-4.832939085,-0.228266385,-2.300570365,-1.135303719,0.344720315,0.062838368,-1.958804232,0,,Feature7. Feature3
-2.434016423,-1.088196342,-2.611934056,0.708901213,1.50630493,0.308378308,-1.163270789,1.903993755,2.616780099,2.753985049,0,,Feature6
2.322459815,-1.621896207,-4.30859035,-2.973075989,-0.797157812,-3.800107839,0.129402749,-2.169465573,0.208607138,3.263096761,0,,Feature6
3.183795796,2.829163804,-0.773653542,-2.53553681,-2.64552433,-0.26811654,-0.856525397,2.793876433,-1.335828814,1.692090813,0,,Feature6
0.883334959,-1.644240322,0.248353765,1.389348837,1.881185293,1.022454143,-0.942570316,1.408758214,-1.294198863,-2.565634222,0,,Feature7. Feature3. Feature1
-4.515222702,-5.621250616,0.025374925,-4.136653269,1.779745264,-2.511754705,-0.571193063,-2.250456165,3.230581467,1.507886576,0,,Feature6
2.120192511,-0.50358551,-2.310685702,-1.734804208,-1.362656156,-2.137925073,-0.121975914,-2.29213682,-1.241988169,2.047498201,0,,Feature6
-1.341580356,-2.634229015,-2.646633258,-0.723213964,0.590146975,0.569645013,-2.168528418,0.064523366,-1.666900052,-2.076331766,0,,Feature7. Feature3. Feature1
-2.97946352,-1.734235311,0.257413214,-3.575428475,-0.00926183,1.463260136,-3.703186595,-1.224392977,-0.639285739,1.403209473,0,,Feature6
3.150290364,3.288876789,-2.727634887,2.375295478,-1.263050979,0.991832409,-3.212638959,-0.663309286,-0.383010349,4.092877136,0,,Feature6
-2.209028948,0.325765477,-0.472085731,-3.477020047,-2.625783244,-3.482935967,-1.139733665,-1.406114188,0.641272182,-1.295053708,0,,Feature7. Feature3
2.598898358,1.312136544,-2.522901052,1.59166947,-0.985195356,3.068435747,0.618134432,-1.936978108,0.465839529,3.430417652,0,,Feature6
3.090342969,1.102762047,-1.625707133,0.112957279,-1.524637356,3.603860357,-1.709021427,-2.393655186,-1.426058158,1.49952053,0,,Feature6
3.689982256,-0.628734255,-1.683036208,-3.67073512,-4.097535231,-1.757499148,-0.53767146,-0.311052594,-3.327520793,0.0182108,0,,Feature7. Feature3
4.547718564,1.916521394,-0.511974476,-1.549668845,-0.355299117,3.83281403,-0.591457957,-1.143448399,1.158328265,1.981515394,0,,Feature6
1.647361994,2.451692882,-0.846262305,-0.368861891,-1.545805984,-0.244236419,-1.331882191,-1.301920337,-1.792359302,1.889147857,0,,Feature6
-1.627907884,-2.223256375,-0.106331028,-1.404375929,2.765790738,0.136456644,-1.777499448,0.526464908,1.852147693,-2.543551318,0,,Feature7. Feature3
-1.069586793,-3.498922573,-3.052477291,0.755649286,-1.054804518,2.942818563,-1.317966203,-0.836913826,0.264199448,-4.073879616,0,,Feature7. Feature3. Feature1
2.854044259,1.551353409,-2.650970692,1.350674079,-3.161432105,4.556098921,-0.079259926,-2.21062948,-2.334911966,1.498146105,0,,Feature6
-2.024854301,2.03685472,-0.712857258,-2.24422781,3.172946829,2.124076379,-2.238222795,-0.649608714,-0.272173666,3.94194934,0,,Feature6
-0.971597476,0.621949734,-1.168986307,0.636628798,2.137709794,2.314719962,0.000266024,3.269122846,1.821763839,0.771997061,0,,Feature6
1.85156284,2.111298795,-2.525693357,-0.829117693,-1.77400514,-0.520421808,-2.401382801,-0.592318643,-1.631263091,1.481061685,0,,Feature6
-2.876473963,-2.094152456,0.574895093,1.186411966,-0.492563891,-3.898425827,-1.236258798,1.548939928,-0.670389136,-3.094161365,0,,Feature7. Feature3. Feature1
0.520466131,8.197161334,-0.439145317,-1.619647458,-4.82699372,2.766313789,-4.522129575,0.251451364,-3.711444741,2.464310291,0,,Feature6
0.589834647,-1.910602713,-1.67994979,0.587370417,-0.339891428,-2.583479904,-2.199310506,-0.324728427,-0.198888228,-2.155231302,0,,Feature7. Feature3. Feature1
0.705543141,-0.170719953,0.453525355,-2.254774128,1.358952222,-1.672891599,-0.858288435,-0.424867941,-2.646803256,1.666885829,0,,Feature6
2.865671907,-0.566170381,-4.703884383,-1.457122389,-1.899451689,-3.19978214,-2.555529535,-1.971686471,-1.0663296,1.618563722,0,,Feature6
0.674397961,-1.879709373,-0.013515768,0.267751844,0.271041375,-0.437419167,0.737167044,3.523975011,-0.794736899,1.208916398,0,,Feature6
3.468314456,-0.203613269,-3.930268044,0.324192544,-1.359560211,-1.758546161,-1.481650545,-1.191875468,-0.401435262,2.659881219,0,,Feature6
-2.719893563,-3.005953579,-3.32450268,-0.048825607,0.322203449,2.760303116,-1.146748334,1.736055847,-1.43696577,-1.585805864,0,,Feature7. Feature3. Feature1
0.376809848,-4.074609159,-1.634986484,1.452875731,1.077743679,0.297396701,-0.595872791,3.697933581,-2.922255901,-2.11119729,0,,Feature7. Feature3. Feature1
-2.121212426,0.83689503,-1.554824923,-1.332769881,2.414537934,4.263643535,-0.309871554,-0.198883532,-2.010756526,-0.657015151,0,,Feature7. Feature3
-1.398288971,-0.256766867,-0.50984734,-0.57428501,1.375573937,3.49157561,-1.243432546,1.96239111,0.630807533,1.324913688,0,,Feature6
1.326379495,-0.319986258,2.495753672,-5.385071723,-1.148383274,0.204865081,0.165927855,1.268102199,-7.057393911,2.016882894,0,,Feature6
1.023008961,4.609986806,0.108628296,-2.110457883,-1.10617875,-0.214195332,-0.69559944,0.816378544,-1.089061539,2.115593975,0,,Feature6
-1.12943278,-3.288575828,0.508130562,-2.219808612,1.112091993,-0.671763532,1.848468261,-0.984931301,-2.854613668,-0.066351792,0,,Feature7. Feature3
-1.611514318,-1.944792162,-2.233641625,-1.000994058,1.117968562,2.24095444,-3.332633534,-2.34404947,-1.100576465,0.594126058,0,,Feature6
-1.369582194,0.244454835,-0.397825634,-1.402262348,-0.064263008,-0.798143155,0.067358639,-2.225352868,-0.166683356,2.124952246,0,,Feature6
5.227673714,1.342627837,-0.184476648,-3.008690507,-4.965519698,0.108698826,0.498357258,1.482222893,-4.302524641,2.09314573,0,,Feature6
-0.578817516,-2.77501259,-1.013886216,-1.615310996,-0.779692324,-0.318288059,-2.448588647,0.324328484,-1.379039734,-0.655640081,0,,Feature7. Feature3
1.989418897,1.574190795,0.22037368,-2.112796796,-4.230348725,-0.107814884,-0.273017866,-1.476353511,-3.731419339,1.940070924,0,,Feature6
-1.053694936,-2.464235489,1.156105568,0.059269705,5.494518087,1.998321374,0.841636754,1.456444924,-2.928514381,-2.613347683,0,,Feature7. Feature3. Feature1
0.869870777,1.646188493,0.100274196,2.242888171,-1.461565623,0.679986173,0.175731849,-1.725135056,-0.9897277,4.283293995,0,,Feature6
3.339072574,1.988725886,-1.976474078,2.064839958,-2.04897347,0.587776434,-0.820159458,-2.436465418,-1.658188453,7.348921225,0,,Feature6
0.727433065,2.411511867,0.617160279,-0.043546924,-1.236534281,-0.299130337,-0.908659679,-1.835088325,-1.802239134,3.779441662,0,,Feature6
-2.555381165,-4.770617755,-4.153695063,1.465674105,-1.540316715,3.603698708,-1.731340071,2.059048579,1.265353521,-0.475404036,0,,Feature7. Feature3. Feature1
-0.832486033,-0.63626622,-1.866744307,1.17505877,0.903243653,2.179732945,-0.01678861,3.663400551,2.291734201,3.486412077,0,,Feature6
1.459901781,0.578425294,1.510361765,-1.785666687,-0.212455148,0.917489517,-2.60147577,-0.163359904,-0.453753091,-0.254059916,0,,Feature7. Feature3
-3.214311617,-0.674385033,-1.580343565,-2.054310156,0.743826907,-1.869132367,-3.587388984,-0.536693542,3.226806452,2.321918959,0,,Feature6
-2.241682561,-1.536713118,0.476027119,1.779662125,1.250686161,-1.687125339,-2.022280352,-0.941088179,-1.868841746,-3.39970444,0,,Feature7. Feature3. Feature1
-4.194754553,-5.213880066,2.390723944,-4.040889418,3.36349863,-0.418539946,0.725387221,-1.739350202,3.029992891,2.320085458,0,,Feature6
-1.49030595,-1.711866803,-0.470913631,-1.319410821,-0.835954408,-1.946201126,-0.441998975,-1.070289993,1.154102704,-0.377505783,0,,Feature7. Feature3. Feature1
0.135186283,-0.374860364,-1.567458554,1.220022154,1.783320606,1.68013003,-0.263900659,3.918894901,-0.00700989,5.792920868,0,,Feature6
-0.397820545,-4.675215068,0.183188371,-1.560787143,4.151586473,0.601753648,0.700642227,-0.509937282,-0.917137695,-0.53167596,0,,Feature7. Feature3
1.855199473,-2.231263923,-3.003953375,-3.624034981,-2.106818992,-4.061666552,-0.497374538,-1.753601372,-1.151633979,-1.490244533,0,,Feature7. Feature3
-2.424842102,-4.062628509,-4.054875782,1.755042956,1.021192497,1.831315977,-1.021835933,1.144748412,-1.012831238,-1.454484915,0,,Feature7. Feature3. Feature1
-0.818593213,-1.743851632,0.765368159,-1.377843349,1.837327957,-0.124213351,-1.778322711,-0.083108725,0.107331836,-3.678035053,0,,Feature7. Feature3
0.451805047,-6.321795519,-2.280215007,2.991051974,-0.306018937,-2.867842654,-1.326108987,2.742138842,0.594973219,-0.766632941,0,,Feature7. Feature3. Feature1
-1.041969822,0.04315941,-0.259112112,-4.115560831,1.832265697,-1.946797052,-1.539990994,0.268869143,0.173596722,-4.364618414,0,,Feature7. Feature3
1.884959079,-0.521811575,1.299756421,-1.783400325,1.386039299,0.232455571,-3.197277085,-0.785034973,-0.589473993,-0.435173753,0,,Feature7. Feature3
-0.915222365,2.510436263,0.776135188,-2.809769252,2.207147488,2.868983273,0.227923069,1.605853397,-2.250332847,4.768051893,0,,Feature6
-2.3976168,0.286261354,-3.459215015,2.325522149,2.677015844,2.705972863,-0.10006983,4.761835783,3.871235154,0.634527672,0,,Feature6
-0.884431874,1.076998319,-1.762891078,-3.223370517,-0.832555918,-1.683743627,1.179015157,0.25920597,-3.716936623,-2.933679592,0,,Feature7. Feature3
3.432967088,-1.365306758,-1.594553761,1.777096015,-4.777271331,-0.866277368,0.787694748,-3.194925151,-2.560117556,3.205291099,0,,Feature6
-0.177277852,-4.131032193,-2.149957549,0.729857352,-0.209968372,1.465869343,-1.985739995,-0.68348995,-1.765764851,-1.113552579,0,,Feature7. Feature3. Feature1
-0.599164079,0.591456574,1.345880867,-0.822592198,2.593429106,-0.129955927,-2.079687755,1.233105223,1.887223368,6.57085424,0,,Feature6
-1.090368313,-0.217361037,-0.865982274,-2.278972159,0.977622848,-1.716295524,-1.292445396,-1.38885253,-0.689752888,3.096940112,0,,Feature6
-0.745447458,0.994631655,-3.739465509,-1.265621097,-3.813440772,-2.585620514,-3.509360199,-5.511681615,-2.373185611,1.237700776,0,,Feature6
-1.342372171,-1.205573006,-0.371606573,-1.257396906,-0.229303657,3.175029758,-1.119475446,0.536950575,-0.285274705,0.465270008,0,,Feature6
-1.785561747,-0.951253891,-0.650207133,-1.352449185,0.60351535,1.938549959,-0.477483471,2.38090387,-0.739110737,-0.801425369,0,,Feature7. Feature3
2.251042844,0.288963816,-2.670438141,1.786742586,-0.995605874,0.632930013,0.297208685,-1.945828079,-0.119742706,0.481211358,0,,Feature6
-2.069037343,-4.636572683,-3.614970946,1.476659804,0.40583967,-1.199611924,-1.783088709,2.451728064,0.197085097,-0.427827903,0,,Feature7. Feature3. Feature1
0.231872472,-3.030044006,-1.366348956,0.876525395,1.2384938,-1.533750028,-1.150626108,0.879004927,-1.568144502,-1.102819419,0,,Feature7. Feature3. Feature1
2.005697035,0.968603067,-2.703603138,-1.585947665,-2.395247401,-1.491350646,-1.65573381,-0.886064922,-1.153122972,2.323707609,0,,Feature6
-0.523225733,-2.342202544,-2.178695217,0.977757904,0.949630992,0.639579663,-0.244061485,2.636305593,-0.804122981,-0.273268396,0,,Feature7. Feature3. Feature1
-0.321719324,-4.491960861,-1.820865502,-0.12167254,-1.267618001,0.413175934,-2.032617483,0.486988351,-1.346870513,-2.005038944,0,,Feature7. Feature3. Feature1
0.281675803,-4.682321004,2.304191834,-1.80764286,0.454619652,-0.166178666,0.093039272,-1.152002257,-0.846322232,-2.123501505,0,,Feature7. Feature3
1.666680083,-2.201660662,0.972094404,-1.448363734,2.323987835,0.904215842,2.142198271,1.398761497,-5.928119565,-2.113390441,0,,Feature7. Feature3
-2.194068705,-1.959311404,-1.391528988,-0.986548174,0.549790076,4.059346999,0.203467396,0.316949073,-2.782484096,-2.006362061,0,,Feature7. Feature3. Feature1
1.605673005,0.364588687,1.369018401,-3.138370086,1.834085758,-2.042282697,-1.138590109,-0.51329254,-4.102020443,0.60819623,0,,Feature6
