Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender=F,Gender=M,Education_Level=College,Education_Level=Doctorate,Education_Level=Graduate,Education_Level=High School,Education_Level=Post-Graduate,Education_Level=Uneducated,Education_Level=Unknown,Marital_Status=Divorced,Marital_Status=Married,Marital_Status=Single,Marital_Status=Unknown,Income_Category=40K - 60K,Income_Category=60K - 80K,Income_Category=80K - 120K,Income_Category=Less than 40K,Income_Category=More than 120K,Income_Category=Unknown,Card_Category=Blue,Card_Category=Gold,Card_Category=Platinum,Card_Category=Silver,Type,Label,Narrative
62,1,46,2,3,3,7547,2477,5070,1.021,5294,73,0.698,0.328,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
38,2,36,5,2,1,34516,1229,33287,0.427,1797,35,0.296,0.036,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,test,1,Total_Trans_Ct
58,2,46,1,3,1,10286,0,10286,0.908,8199,59,0.903,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Trans_Amt
49,4,38,2,3,2,29890,0,29890,0.64,3315,47,0.382,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
50,2,41,2,3,2,2751,2253,498,0.497,2108,40,0.481,0.819,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Trans_Ct
52,2,43,3,2,4,1822,1605,217,0.756,2538,39,0.696,0.881,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
42,3,34,3,3,3,13450,0,13450,0.742,1000,18,0.059,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
41,3,29,5,1,3,1982,1068,914,0.881,3058,58,0.871,0.539,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Months_Inactive_12_mon
36,1,31,6,1,2,2222,0,2222,0.769,4095,65,0.912,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Ct
32,3,20,2,2,2,3264,0,3264,0.549,6439,63,0.75,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Trans_Amt
54,2,36,5,3,3,12342,0,12342,0.431,1430,37,0.423,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
54,4,36,3,3,4,1438.3,0,1438.3,0.641,2092,42,0.68,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
50,1,42,1,3,2,1656,0,1656,0.626,2073,44,0.833,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,test,1,Total_Trans_Ct
47,2,37,3,3,1,2335,1373,962,0.876,4267,81,0.653,0.588,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
51,3,36,4,1,0,3418,0,3418,2.594,1887,20,2.333,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1. Contacts_Count_12_mon
51,3,36,3,3,2,3664,0,3664,0.839,1168,31,0.409,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Trans_Ct
52,2,35,4,4,3,33180,511,32669,0.681,797,14,0.273,0.015,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,test,1,Total_Trans_Ct
52,3,45,2,4,1,1760,0,1760,0.046,1554,35,0.029,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
43,3,36,4,2,3,17239,0,17239,0.393,1789,38,0.357,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
44,2,36,5,1,2,7577,2480,5097,0.435,1409,35,0.167,0.327,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,0,Customer_Age. Card_Category=Blue. Total_Relationship_Count. Months_Inactive_12_mon. Contacts_Count_12_mon. Total_Revolving_Bal. Avg_Open_To_Buy. Total_Amt_Chng_Q4_Q1. Total_Trans_Amt. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1. Avg_Utilization_Ratio. Education_Level=Doctorate. Marital_Status=Single. Income_Category=60K - 80K
51,4,41,5,2,0,15897,1437,14460,0.584,1405,43,0.387,0.09,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct. Contacts_Count_12_mon
41,1,25,3,2,0,7984,1503,6481,0.797,1734,39,1.167,0.188,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct. Contacts_Count_12_mon
32,0,36,5,3,3,1438.3,0,1438.3,0.569,2464,37,0.321,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
51,3,36,3,3,3,8960,2222,6738,0.382,1853,40,0.333,0.248,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Amt. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1. Total_Revolving_Bal
43,3,36,6,2,2,9422,2108,7314,0.891,4633,58,0.611,0.224,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal
45,2,36,3,1,3,2736,2043,693,0.801,4550,84,0.75,0.747,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
48,4,36,6,2,3,30367,2362,28005,1.708,1671,27,0.929,0.078,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
58,3,46,5,3,1,4669,1913,2756,0.591,4363,73,0.973,0.41,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
37,0,22,3,3,4,8654,0,8654,0.446,850,18,0.385,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,test,1,Total_Trans_Ct
41,2,36,6,2,3,6602,0,6602,0.743,4479,82,0.822,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
44,1,33,3,2,4,2540,0,2540,0.212,1531,31,0.107,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
41,2,28,2,1,3,4411,2517,1894,0.988,803,15,0.875,0.571,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Trans_Ct
36,1,36,2,3,2,1470,458,1012,0.543,2383,39,0.444,0.312,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
37,2,24,6,2,4,10226,0,10226,0.614,2243,44,0.571,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
36,3,36,3,1,1,11684,1786,9898,0.806,2969,88,0.796,0.153,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
37,1,24,6,3,4,11309,0,11309,0.474,4809,71,0.479,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Contacts_Count_12_mon. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1. Marital_Status=Single
43,1,36,5,2,3,2077,1254,823,0.821,4226,75,1.143,0.604,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
52,2,41,1,3,1,31668,810,30858,0.643,1822,36,0.5,0.026,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,test,1,Total_Trans_Ct
44,3,36,5,2,2,11366,2109,9257,0.993,3495,70,0.795,0.186,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
29,1,16,3,2,1,12495,2517,9978,0.827,14524,106,0.683,0.201,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
56,1,46,3,2,1,10117,2242,7875,0.662,1509,44,0.467,0.222,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct. Total_Revolving_Bal
38,1,27,6,3,4,8638,0,8638,0.489,1295,29,0.381,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
58,1,48,2,3,2,20724,2221,18503,0.769,14215,109,0.703,0.107,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
44,3,37,5,2,3,3290,0,3290,0.841,4780,84,0.615,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
50,2,40,3,4,6,34516,0,34516,0.801,7661,79,1.079,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,test,1,Total_Trans_Amt. Total_Trans_Ct. Contacts_Count_12_mon
42,2,32,4,3,3,17909,0,17909,0.225,5977,58,0.487,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,test,1,Total_Trans_Amt
53,0,35,3,1,3,17721,596,17125,0.694,14409,83,0.844,0.034,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt
47,2,39,2,3,1,18660,728,17932,0.403,1682,43,0.303,0.039,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Trans_Amt. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1. Contacts_Count_12_mon
31,0,24,2,3,1,34516,2032,32484,0.82,14544,104,0.705,0.059,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,test,0,Total_Trans_Ct
61,1,52,2,1,1,2177,1329,848,0.647,7037,82,0.745,0.61,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
32,1,23,1,2,3,4065,230,3835,0.779,7844,64,0.73,0.057,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Amt
48,4,28,3,3,4,6572,417,6155,0.584,1766,46,0.533,0.063,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
39,3,26,2,2,1,5325,2488,2837,0.926,13674,101,0.836,0.467,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
50,2,40,2,3,2,19962,0,19962,0.984,14703,119,0.859,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Ct
42,2,33,6,1,1,13770,2517,11253,0.788,1582,36,0.385,0.183,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Ct. Total_Trans_Amt. Total_Relationship_Count. Total_Revolving_Bal
34,2,23,6,2,2,3116,0,3116,0.698,2768,45,0.667,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
48,2,38,2,2,3,2111,0,2111,0.531,773,17,0.133,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
39,1,28,5,3,3,1809,1181,628,0.656,4452,83,0.596,0.653,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
51,3,34,3,1,2,34516,1578,32938,0.725,1929,40,0.481,0.046,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,test,0,Months_Inactive_12_mon. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Gender=F
49,5,36,4,2,3,2598,1848,750,0.547,4396,78,0.814,0.711,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
58,1,54,3,5,3,3266,859,2407,0.74,2151,46,0.438,0.263,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Trans_Ct
52,3,44,1,2,4,3526,2429,1097,0.712,7775,63,0.909,0.689,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Trans_Amt
48,4,43,3,2,4,1538,0,1538,0.684,2275,43,0.483,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
40,2,28,5,3,4,16903,1507,15396,0.97,3819,61,0.525,0.089,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,test,0,Total_Relationship_Count. Contacts_Count_12_mon. Total_Revolving_Bal. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1. Gender=F. Marital_Status=Unknown
39,3,23,6,1,4,2718,2156,562,0.668,1711,36,0.44,0.793,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Months_Inactive_12_mon. Contacts_Count_12_mon. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1. Avg_Utilization_Ratio
51,2,34,2,3,2,7551,0,7551,0.894,2977,46,0.394,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Trans_Ct
54,2,41,2,2,3,3881,2517,1364,0.815,2463,38,0.407,0.649,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
57,1,36,2,3,2,10244,861,9383,0.78,1127,29,0.381,0.084,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
55,1,36,5,2,3,1836,572,1264,0.758,2400,34,0.789,0.312,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
53,1,36,3,2,2,11778,0,11778,0.603,2147,44,0.375,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
55,2,37,2,2,3,34516,1783,32733,0.821,8472,80,0.739,0.052,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,test,1,Income_Category=Unknown. Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Gender=F
48,3,38,5,2,3,16920,2157,14763,0.629,3275,60,0.5,0.127,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Revolving_Bal
38,1,18,1,1,2,9664,1983,7681,0.873,7995,56,0.806,0.205,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Trans_Amt
53,1,43,1,2,3,3146,0,3146,0.414,1868,38,0.31,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
46,3,40,3,4,2,2344,0,2344,0.412,2098,31,0.409,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
52,3,36,5,2,2,2498,1650,848,0.673,4434,79,0.837,0.661,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
46,3,36,6,3,1,19838,1290,18548,0.59,3982,68,0.581,0.065,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
41,2,33,2,3,3,14682,2517,12165,1.041,8193,72,0.846,0.171,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Trans_Amt. Total_Trans_Ct. Total_Revolving_Bal
46,3,36,4,2,3,3138,986,2152,1.002,4724,56,0.806,0.314,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Gender=F
49,3,39,4,2,0,4389,981,3408,0.65,3598,75,0.705,0.224,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
39,2,36,4,3,4,1438.3,886,552.3,0.24,1674,42,0.312,0.616,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
45,4,33,1,3,2,1748,1103,645,0.739,2335,41,0.708,0.631,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
43,2,37,3,3,1,1438.3,0,1438.3,1.004,974,28,0.273,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
33,1,23,2,2,3,1830,1777,53,0.639,5271,76,0.854,0.971,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
42,2,36,1,3,1,9959,2517,7442,0.884,8847,85,0.771,0.253,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
38,0,36,3,3,2,5155,684,4471,0.588,1555,37,0.48,0.133,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
44,2,38,6,3,3,9183,2191,6992,0.582,4503,69,0.643,0.239,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
40,4,27,2,2,3,5051,0,5051,0.588,2137,45,0.552,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
41,3,33,6,3,5,1438.3,0,1438.3,0.305,1813,51,0.759,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Amt. Contacts_Count_12_mon. Total_Revolving_Bal
49,3,38,1,2,3,2655,2283,372,0.751,2386,49,0.485,0.86,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Gender=F
28,0,13,5,3,2,21691,661,21030,0.767,2534,51,0.962,0.03,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,0,Customer_Age. Total_Trans_Amt. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1
44,4,36,3,2,2,2055,0,2055,0.975,7674,80,0.633,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct. Gender=F. Total_Revolving_Bal
40,4,22,4,2,3,1438.3,0,1438.3,0.695,2502,45,0.452,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
30,1,19,4,3,3,7970,0,7970,0.776,1284,30,0.429,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
38,2,26,2,2,3,11252,1129,10123,0.462,1766,31,0.476,0.1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
59,1,52,5,3,3,2636,1619,1017,0.565,4727,83,0.627,0.614,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
49,4,31,6,3,3,2672,0,2672,1.038,2576,39,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Trans_Ct
57,2,36,5,3,3,4316,0,4316,0.363,1920,53,0.472,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,test,1,Customer_Age. Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1. Marital_Status=Unknown
35,0,25,5,3,4,2300,0,2300,0.877,1485,34,0.478,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
48,2,38,2,1,2,8881,1901,6980,0.808,15530,110,0.692,0.214,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
40,2,21,6,4,3,20056,1602,18454,0.466,1687,46,0.533,0.08,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,test,0,Total_Relationship_Count. Months_Inactive_12_mon. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Marital_Status=Single. Income_Category=More than 120K
41,2,36,4,2,4,28830,0,28830,0.786,3533,57,0.966,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Revolving_Bal
52,3,39,3,3,2,4173,1771,2402,0.711,2554,47,0.516,0.424,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,test,1,Income_Category=Unknown. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Gender=F. Marital_Status=Married
48,4,36,1,3,1,11862,2517,9345,0.766,643,16,0.231,0.212,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
52,1,40,1,2,2,2317,0,2317,1.005,884,19,0.727,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
44,4,34,4,3,4,15944,0,15944,0.919,9360,67,0.763,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,test,1,Total_Trans_Amt
56,1,44,5,3,3,1704,0,1704,0.701,660,17,0.308,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
45,4,36,1,3,3,4688,0,4688,0.593,5248,89,0.745,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
41,2,31,3,3,3,2580,2137,443,1.056,2981,40,0.481,0.828,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
47,3,36,3,1,2,3147,2453,694,0.744,4465,82,0.952,0.779,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
41,3,33,5,3,0,15292,1325,13967,1.008,5120,74,0.805,0.087,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Ct
57,2,44,3,4,4,6256,1530,4726,0.647,1629,43,0.344,0.245,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
57,3,48,1,1,2,7176,1493,5683,0.665,5063,83,0.93,0.208,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Ct
47,2,36,3,3,2,12933,2239,10694,0.445,6564,56,0.514,0.173,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Relationship_Count. Months_Inactive_12_mon. Contacts_Count_12_mon. Total_Revolving_Bal. Total_Trans_Amt. Total_Ct_Chng_Q4_Q1. Marital_Status=Married
43,2,36,3,3,3,10851,1101,9750,0.702,3688,65,0.757,0.101,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,0,Customer_Age. Card_Category=Blue. Total_Relationship_Count. Months_Inactive_12_mon. Contacts_Count_12_mon. Total_Trans_Amt. Total_Trans_Ct. Total_Ct_Chng_Q4_Q1. Education_Level=Doctorate. Marital_Status=Single
33,0,15,3,2,6,1438.3,0,1438.3,0.835,2527,49,0.69,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,1,Contacts_Count_12_mon
30,0,13,5,1,2,7772,1890,5882,0.754,2585,75,0.829,0.243,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Ct
52,4,36,6,1,2,4592,2517,2075,0.572,1470,33,0.737,0.548,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct. Total_Trans_Amt. Total_Relationship_Count. Total_Revolving_Bal
38,2,25,4,1,4,3735,1199,2536,0.886,1573,35,0.75,0.321,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Ct
57,2,49,4,3,3,32182,0,32182,0.52,1937,46,0.704,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,test,1,Total_Trans_Ct
47,3,39,3,3,3,1438.3,0,1438.3,0.502,2476,32,0.778,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Ct
53,1,45,3,2,2,2312,1997,315,0.787,5085,78,0.773,0.864,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Ct
63,1,56,3,3,2,9569,0,9569,0.94,2287,49,0.581,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Trans_Ct
50,2,37,5,2,1,34516,399,34117,0.726,2118,41,0.519,0.012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,test,1,Total_Relationship_Count. Contacts_Count_12_mon. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct. Marital_Status=Married. Income_Category=More than 120K
