Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,Type,Label,Narrative
-0.22161,0.76126,0.65029,3.6497,-13.202,-0.16344,-0.22161,0.31328,1.5305,0.23849,-0.1111,-0.90299,-0.1338,-0.22161,-1356.9,-0.269,1.3136,-0.22161,-0.14479,168.98,3.88499717247538,-0.1114,-0.14479,-0.22161,-0.38505,-0.269,-1.0081,6.2371,3.4396,0.46009,-0.11949,55.547,6.7459,2.1748,-0.082217,1.5446,0.37868,0.73268,-0.053718,0.23998,-0.26831,-0.072787,199.56,30.583,-0.31275,3.1272,156.22,-0.12823,-0.083782,1.1766,0.24542,0.14824,2.2874,7.0273,1789.6,-0.053656,-0.92921,1.0719,2.0721,2.16,11.935,58.527,6.2364,14.68,test,1,Attr26. Attr27. Attr34
-0.052741,0.73671,-0.15262,0.7362,-103.79,-0.052741,-0.051833,0.35573,1.0266,0.26207,-0.051833,-0.089592,-0.014372,-0.051833,-10463.0,-0.034886,1.3574,-0.051833,-0.028985,68.13,1.0372,-0.034027,-0.029493,-0.051833,0.26207,-0.036118,1107.8963143091858,-0.26585,4.113,0.40824,-0.028985,121.23,3.0109,-0.046188,-0.034027,1.8321,0.58253,0.42024,-0.019028,0.025796,-3.0679,-0.019028,83.89,15.76,-0.15801,0.15926,69.941,-0.06016,-0.033642,0.57814,0.57855,0.33213,0.45652,0.73203,-1979.7,0.025904,-0.20125,0.9741,0.60351,5.3574,23.16,118.09,3.0909,3.115,test,1,Attr27
0.005597,0.93099,0.069643,1.0781,-75.643,0.0,0.018485,0.074121,3.0231,0.069007,0.083762,0.020737,0.013091,0.018485,8586.3,0.042509,1.0741,0.018485,0.006115,80.049,1.5137,0.063443,0.001852,1.1206,0.048585,0.028666,0.97191,1.7871,3.3889,0.3077,0.016525,109.69,3.3772,3.2336,0.056908,3.0231,61.063,0.073887,0.018825,0.039888,0.36711,0.020986,111.74,31.691,0.008442,0.33435,80.385,0.042353,0.01401,1.0323,0.89139,0.2961,1.7707,1.896,170.51,0.018825,0.08111,1.0174,0.070728,4.5597,11.518,107.62,3.3914,77.574,test,1,Attr26. Attr27. Attr34
-0.019557,0.67513,0.036277,1.0572,-45.314,0.0,-0.019557,0.48119,2.0522,0.32487,-0.0021611,-0.030815,0.02043,-0.019557,5877.5,0.062101,1.4812,-0.019557,-0.0095296,50.222,0.8986,-0.044821,-0.0095296,0.0048834,0.043903,0.062101,-2.5766,0.11024,4.1306,0.31828,-0.0010531,108.48,3.3753,3.1729,-0.083142,2.1074,9.6843,0.36499,-0.040514,0.059496,1.3507,-0.021841,112.61,62.389,-0.069258,0.50443,48.114,-0.1063,-0.0518,0.99375,0.63463,0.29627,0.98718,1.1091,490.0,-0.040514,-0.060198,1.0165,0.1235,7.2677,5.8504,112.87,3.2337,6.236,test,1,Attr26. Attr27. Attr34
-0.041499,0.6976,0.136,1.1988,17.872,0.0,0.010064,0.43411,1.8176,0.30283,0.036,0.014708,0.041593,0.010064,3368.0,0.10837,1.4335,0.010064,0.005537,0.64261,0.51841,0.028581,-0.022832,0.18765,0.22043,0.034457,1.102,0.75513,3.273,0.29287,0.018172,112.68,3.8308,3.7576,-0.39922,2.657,105.08536259698622,0.30283,-0.21964,0.25019,0.24707,0.015725,130.34,129.7,-12.968,0.25487,0.44559,-0.036955,-0.020332,1.1758,0.68427,0.26104,1.6815,1.6815,255.0,-0.21948,-0.13704,0.98654,0.0,568.0,2.8142,137.41,2.6563,10.092,test,1,Attr26. Attr27. Attr34
-0.13033,0.59519,0.15712,1.264,-60.975,-0.24872,-0.13033,0.68015,2.2852,0.40481,-0.10588,-0.21898,-0.040588,-0.13033,-2342.2,-0.15583,1.6801,-0.13033,-0.057035,97.666,0.78404,-0.1059,-0.057035,-0.35665,0.16427,-0.15583,-4.3303,0.6343,2.698,0.25992,-0.057035,79.106,4.6205,4.6205,-0.45984,2.6429,105.08536259698622,0.40481,-0.20123,0.010575,-0.29041,-0.046342,119.16,21.49,-0.21315,1.0379,81.27,-0.14348,-0.062789,1.264,0.59519,0.21673,1.6343,1.6343,78.38,-0.20175,-0.32196,1.0405,0.0,3.7372,16.985,95.066,3.8394,9.2255,test,1,Attr26. Attr27. Attr34
-0.45816,1.1298,-0.98127,0.10736,-693.93,-0.59782,-0.45212,-0.11482,0.27269,-0.12972,-0.35698,-0.41128,-1.2381,-0.45212,-1221.5,-0.29882,0.88512,-0.45212,-1.658,114.99,0.13185,-0.39039,-1.6802,-0.74234,-0.16471,-0.30416,-4.1032,-1.1126,3.8317,4.1427,-1.3226,629.16,0.6088,0.59237,-0.36506,0.31228,105.08536259698622,-0.12972,-1.3387,0.0020169,-0.13651,-1.4317,155.01,40.014,-5.333,0.080168,49.169,-0.50491,-1.8516,0.10446,1.0993,1.7237,-0.14707,-0.14707,-6660.9,-1.3387,3.532,2.1431,0.0,3.1741,9.1218,1471.4,0.24806,0.30917,test,1,Attr26. Attr27. Attr34
0.054614,0.76089,-0.25242,0.64542,-24.397,0.0,0.06732,0.31409,4.1931,0.23899,0.069561,0.094566,0.022288,0.06732,2971.7,0.12282,1.3142,0.06732,0.016055,1.7864,1.0816,0.069077,0.013025,0.15501,0.21709,0.10613,30.823,-0.46708,3.9172,0.1807,0.01638,62.969,5.805,5.4311,0.066721,4.202,19.559,0.26143,0.015912,0.011967,0.26638,0.016474,39.253,37.467,2.6611,0.040796,1.8127,0.04294,0.010241,0.60385,0.71188,0.17226,0.44223,0.48376,-2086.0,0.015901,0.22852,0.98346,0.093904,204.32,9.7419,61.967,5.8902,7.7591,test,1,Attr26. Attr27. Attr34
0.0083857,0.58298,0.039983,1.1424,-41.059,0.0,0.013686,0.71533,0.83323,0.41702,0.052685,0.048733,0.078729,0.013686,3243.7,0.11252,1.7153,0.013686,0.016425,40.306,3.88499717247538,0.037365,0.010064,0.013686,0.28189,0.10343,0.9581,0.058869,3.8833,0.69152,0.049691,135.95,2.6849,1.2934,0.079226,0.83323,0.76383,0.71657,0.095083,0.12401,0.21766,0.044843,125.28,84.973,0.091138,0.81473,44.541,-0.014548,-0.01746,0.55031,0.28083,0.37246,0.61401,1.0551,305.64,0.095083,0.020109,0.98394,0.7183,9.0557,4.2955,123.02,2.967,1.2268,test,0,Attr26. Attr27. Attr34
-0.025394,1.0873,-0.10541,0.90305,-202.6,-0.041048,-0.025394,-0.080321,0.60728,-0.087336,-0.0016093,-0.023354,-0.031196,-0.025394,-20949.0,-0.017423,0.91968,-0.025394,-0.041816,139.53,3.88499717247538,-0.0024745,-0.041816,-0.025394,-0.087336,-0.017423,-0.10404,-5.8312,4.3694,1.7847,-0.041805,650.53,0.56108,0.56108,-0.0027996,0.60728,105.08536259698622,-0.087336,-0.0046101,0.0052318,9.1184,-0.0040747,586.76,447.23,-0.10939,0.68955,138.89,-0.0089239,-0.014695,0.90305,1.0873,1.7823,-4.8312,-4.8312,-2467.7,-0.0046101,0.29076,1.0417,0.0,2.6159,0.81614,653.53,0.5585,33.593,test,0,Attr26. Attr27. Attr34
0.23375,0.52181,0.45473,1.8715,8.2261,0.028502,0.28858,0.9164,7.1263,0.47819,0.28895,0.55304,0.040495,0.28858,659.99,0.55304,1.9164,0.28858,0.040495,15.157,1.645,0.26397,0.032801,0.32377,0.41029,0.44796,114.96,19.454,3.3856,0.019405,0.040495,27.795,13.348,13.348,0.27396,7.256,105.08536259698622,0.47819,0.038444,0.73431,0.065892,0.037042,30.392,15.234,0.78988,1.3014,15.508,0.26397,0.037042,1.8715,0.52181,0.074919,20.458,20.458,1105.0,0.038459,0.48882,0.9599,0.0,24.081,23.959,26.726,13.657,304.88,test,1,Attr26. Attr27. Attr34
-0.34201,1.3449,-0.4311,0.66897,-80.81,-0.71464,-0.34201,-0.25651,4.1004,-0.34498,-0.31479,-0.26262,-0.058913,-0.34201,-2032.1,-0.17961,0.74354,-0.34201,-0.083409,41.551,0.48495,-0.31586,-0.083409,-0.31056,-1.0567,-0.17961,-11.604,-3.3476,2.9387,0.26953,-0.082207,105.71,3.4556,3.3462,-0.39551,4.185,105.08536259698622,-0.34498,-0.096456,0.25301,-0.20811,-0.077032,48.222,6.6707,-0.7327,0.61143,37.859,-0.4163,-0.10153,0.64778,1.3023,0.28938,-2.6788,-2.6788,-374.39,-0.096602,0.99139,1.0754,0.0,8.7844,54.717,115.93,3.1485,31.84,test,1,Attr26. Attr27. Attr34
-0.15542,0.49547,0.10075,1.3273,10.129,0.0,-0.15542,1.0183,2.2376,0.50453,-0.15451,-0.50487,-0.06946,-0.15542,-1163.6,-0.31369,2.0183,-0.15542,-0.06946,5.5056,0.79868,-0.10518,-0.06946,0.028262,0.47434,-0.31369,-1.7837,0.17029,3.3653,0.2008,-0.043107,51.415,7.7351,4.806,-0.13936,2.2845,1.9974,0.69219,-0.06228,0.14995,-0.15702,-0.047007,59.121,53.615,-4.605,0.25959,5.1735,-0.10518,-0.047007,0.82466,0.30785,0.12928,0.85277,1.17,233.64,0.023319,-0.30806,0.95845,0.37196,66.296,6.8077,50.217,7.2685,3.7821,test,1,Attr26. Attr27. Attr34
-0.21367,3.2389,-3.0615,0.054777,-10382.0,-3.6393,-0.21367,-0.69121,0.040387,-2.2388,0.28284,-0.065968,-5.2905,-0.21367,-5532.9,-0.065968,0.30874,-0.21367,-5.2905,16.32,0.18902,-0.039919,-5.2905,-1.1764,-3.8467,-0.065968,-0.087681,-3.7226,3.7792,80.193,5.9821,31016.0,0.032797,0.032797,-0.063407,0.34765,105.08536259698622,-2.2388,-1.57,5.8525e-05,-2.7046,-0.98839,1601.7,1585.4,-118.32,0.00061605,6.2047,-0.039919,-0.98839,0.054777,3.2389,30.491,-2.7222,-2.7222,-18412.0,0.056239,0.09544,0.11664,0.0,22.366,0.23023,29272.0,0.012469,0.049108,test,1,Attr26. Attr27. Attr34
0.099185,0.19591,0.17887,2.243,69.942,0.27829,0.11808,4.0114,1.0915,0.78586,0.11808,0.82054,0.21049,0.11808,346.99,1.0519,5.1045,0.11808,0.12061,3.2098,1.0811,0.079249,0.10131,0.3417,0.78586,0.95547,0.88354,0.26412,4.4056,0.03195,0.12061,58.558,6.2331,0.40453,0.079249,1.0277,6.0409,0.83786,0.08095,1.235,0.038511,0.08095,54.079,50.869,11.521,2.1832,3.5034,-0.008748,-0.008936,1.6476,0.1439,0.16043,1.1604,1.2372,4551.3,0.083801,0.12621,0.9162,0.066176,113.72,7.1753,53.651,6.8033,1.4456,test,0,Attr26. Attr27. Attr34
0.042256,0.012432,0.98757,80.435,78.148,0.91018,0.042256,79.435,1.4457,0.98757,0.043141,3.3989,0.029229,0.042256,107.39,3.3989,80.435,0.042256,0.029229,172.14,3.88499717247538,0.037241,0.029229,0.042256,0.98757,3.3989,42.079,6.003207802161295,2.8524,-0.012467,0.029229,3.2219,113.29,113.29,0.037241,1.4516,105.08536259698622,0.98757,0.02576,2.4508,0.011128,0.02576,244.79,72.642,0.061976,25.593,176.7,0.037241,0.02576,80.435,0.012432,0.0088271,23.772623486450897,24.654700212831685,703.0,0.02576,0.042788,0.97089,0.0,2.1203,5.0247,3.1389,116.28,72.78859200071864,test,1,Attr26. Attr27. Attr34
0.078333,0.32658,0.30826,2.0526,23.959,0.0,0.078333,2.0621,2.673,0.67342,0.089761,0.26747,0.044793,0.078333,995.57,0.36663,3.0621,0.078333,0.029305,20.418,1.2416,0.0,0.029305,0.15647,0.4936,0.36663,0.0,0.77283,3.7944,0.11914,0.066133,49.638,7.3532,6.5942,0.028574,2.673,13.396,0.70713,0.01069,0.089732,0.26295,0.0,78.496,58.078,0.52387,1.542,25.343,-0.041398,-0.015488,1.8407,0.29287,0.13599,1.6883,1.7728,1919.9,0.19435,0.11632,0.8129,0.050059,17.876,6.2847,39.991,9.1271,6.7014,test,0,Attr26. Attr27. Attr34
0.17471,0.3726,0.20042,1.5693,21.581,0.0,0.22034,1.6839,1.3569,0.6274,0.22752,0.62586,0.18299,0.22034,547.74,0.66637,2.6839,0.22034,0.16239,32.727,1.4659,0.22575,0.12876,0.37994,0.6141,0.54391,31.428,0.44783,3.8762,0.12235,0.16471,98.727,3.6971,3.4932,0.055289,1.3569,105.08536259698622,0.6274,0.040748,0.59363,0.048954,0.16638,92.398,59.671,1.4361,1.2237,34.117,0.19781,0.14578,1.4828,0.35205,0.27049,1.4019,1.4019,1507.1,0.040748,0.27847,0.8561,0.0,11.153,6.1168,94.704,3.8541,3.0319,test,0,Attr26. Attr27. Attr34
0.00182,1.0347,0.024421,1.027,-184.17,-0.049232,0.002508,-0.033655,1.4328,-0.034824,0.096594,0.002774,0.010954,0.002508,24064.0,0.015168,0.96642,0.002508,0.00175,187.66,3.88499717247538,0.028114,0.00127,0.002508,-0.047412,0.014504,0.29881,0.34151,3.599,0.72183,0.00349,236.85,1.5548,1.3584,0.039585,1.5022,1.4692,0.09575,0.027628,0.00073,0.83511,0.019622,236.37,48.704,0.002471,0.81554,191.29,0.014927,0.010418,0.89732,0.90408,0.64318,-0.48699,1.339,97.0,0.027587,-0.05227,0.93574,-3.7496,1.945,7.4943,230.31,1.5848,20.037,test,1,Attr26. Attr27. Attr34
0.13686,0.50724,-0.052953,0.89183,-30.856,0.13686,0.13686,0.97145,1.0467,0.49276,0.13686,0.27958,0.055212,0.13686,965.14,0.37818,1.9715,0.13686,0.039392,23.208,1.039,0.1588,0.039392,0.13686,0.49276,0.37818,1107.8963143091858,-0.093984,4.4757,0.13711,0.039392,53.831,6.7805,0.31307,0.1588,3.5045,12.179,0.51047,0.045707,0.075133,0.078011,0.045707,42.001,18.792,0.61951,0.44055,24.293,0.10384,0.029886,0.8607,0.48953,0.14748,0.87459,0.90602,-1583.4,0.044651,0.27775,0.95535,0.035935,15.727,19.423,51.428,7.0974,6.1666,test,1,Attr27
0.0076864,0.63687,0.30439,1.5978,40.639,0.0,0.013115,0.56977,1.9155,0.36287,0.052291,0.025757,0.014367,0.013115,8446.8,0.043212,1.5702,0.013115,0.0068471,11.627,3.88499717247538,0.037755,0.0040128,0.013115,0.3621,0.034687,0.96376,1.6329,3.5928,0.33043,0.027299,99.089,3.6997,2.958,0.039911,1.9361,5.8941,0.49055,0.020836,0.071244,0.407,0.019711,148.12,136.49,0.12597,0.19107,11.822,0.02335,0.01219,1.2775,0.50919,0.27029,1.9466,2.6316,1192.0,0.020797,0.021182,0.97303,0.35186,31.393,2.6742,97.028,3.7618,10.276,test,1,Attr26. Attr27. Attr34
0.24834,0.55455,0.32571,1.9846,14.057,0.24834,0.30777,0.80114,1.1719,0.44427,0.30777,0.93034,0.15435,0.30777,612.63,0.5958,1.8033,0.30777,0.14377,42.525,3.88499717247538,0.31256,0.11601,0.30777,0.44427,0.48862,1107.8963143091858,0.94826,4.043,0.23577,0.14377,66.103,5.5217,0.56363,0.31256,2.1532,1.8196,0.66801,0.14601,0.16842,0.054393,0.14601,102.44,59.918,0.99573,1.2307,49.836,0.28993,0.13544,1.1839,0.33081,0.1811,1.2934,1.9448,3595.8,0.14669,0.55897,0.85331,0.5036,8.5831,6.0917,56.407,6.4709,6.2322,test,1,Attr27
-0.26014,0.71195,0.026904,1.0466,-39.822,0.0,-0.26014,0.40459,2.0252,0.28805,-0.23994,-0.45046,-0.094184,-0.26014,-1362.4,-0.26791,1.4046,-0.26014,-0.12845,51.867,3.88499717247538,-0.24033,-0.12845,-0.26014,-0.2143,-0.26791,-11.898,0.06802,4.1744,0.34192,-0.11987,94.736,4.2213,3.4241,-0.19977,2.1978,105.08536259698622,0.28805,-0.098645,0.035694,-0.13884,-0.11867,105.22,53.351,-0.90395,0.53401,43.087,-0.30973,-0.15294,0.84894,0.5775,0.23689,0.72826,0.72826,402.0,-0.098678,-0.90311,1.1092,0.0,7.0372,6.8415,104.08,3.5068,5.1201,test,1,Attr26. Attr27. Attr34
-0.046563,0.61037,-0.24847,0.59261,-92.821,-0.041585,-0.05199,0.63831,2.1404,0.38961,-0.05199,-0.085243,-0.02429,-0.05199,-4285.2,-0.085178,1.6383,-0.05199,-0.02429,52.163,3.88499717247538,-0.010849,-0.021754,-0.070425,-0.078952,-0.076286,-0.26212,-0.38912,4.7094,0.28411,-0.005528,105.65,3.5271,3.5244,0.010394,2.1406,105.08536259698622,0.38961,0.004856,0.004225,-1.8754,-0.005069,61.196,9.0324,-0.15222,0.50576,51.901,-0.010849,-0.005069,0.59215,0.60991,0.28352,0.61014,0.61014,-12727.0,0.015525,-0.11951,0.99428,0.0,6.9973,40.41,104.01,3.5094,3.352,test,1,Attr26. Attr27. Attr34
0.14628,0.45941,0.31911,1.716,-17.204,0.14628,0.21317,1.1109,1.1041,0.51035,0.21317,0.47831,0.091599,0.21317,693.64,0.52621,2.1767,0.21317,0.080773,59.667,1.4141,0.23457,0.055426,0.21317,0.51035,0.3806,1107.8963143091858,1.3567,4.6093,0.17277,0.080773,68.055,5.3633,0.51059,0.23457,2.6444,24.286,0.52408,0.08888,0.008996,0.057398,0.08888,105.22,45.551,0.33906,0.74801,65.878,0.206,0.078054,1.6647,0.44568,0.18645,2.1698,2.2282,12979.0,0.09428,0.28662,0.90572,0.026897,6.1173,8.0129,61.638,5.9216,11.221,test,1,Attr27
-0.023741,0.91619,-0.41148,0.55088,-93.645,0.0029403,-0.023741,0.09148,2.2271,0.083813,0.017189,-0.025913,0.015142,-0.023741,9916.1,0.036809,1.0915,-0.023741,-0.01066,19.671,0.82781,0.013295,-0.01066,0.0066913,0.001657,0.036809,0.32482,-0.83078,3.7364,0.41124,0.0077177,150.04,2.4327,2.4327,-0.0017142,2.2271,105.08536259698622,0.083813,-0.0007697,0.036717,0.4316,0.0059696,77.204,57.533,-0.1978,0.41988,19.656,-0.04417,-0.019833,0.55088,0.91619,0.41107,0.16922,0.16922,-2242.4,-0.0007697,-0.28326,1.0105,0.0,18.555,6.3442,150.15,2.4308,4.4966,test,0,Attr26. Attr27. Attr34
0.000926,0.26065,0.21723,1.9848,-3.4473,0.0,0.001381,2.8366,1.3732,0.73935,0.010022,0.006261,0.045301,0.001381,1529.4,0.23865,3.8366,0.001381,0.001006,60.669,0.93444,0.009567,0.000674,0.014732,0.61732,0.23691,1.1071,0.38642,4.4794,0.18704,0.006632,58.669,6.2214,5.2652,0.000791,1.3732,5.6186,0.77665,0.000576,0.024352,0.12343,0.006967,114.95,54.282,0.004055,0.9501,60.704,-0.051257,-0.037328,1.6797,0.22059,0.16074,1.3152,1.3815,6551.7,0.000576,0.001252,0.999,0.050452,6.0163,6.7242,58.635,6.2249,2.4426,test,0,Attr26. Attr27. Attr34
0.00193,0.60533,-0.033191,0.93578,1720.0,-0.001842,0.005278,0.652,2.4087,0.39467,0.014872,0.010212,0.024297,0.005278,3775.3,0.09668,1.652,0.005278,0.002191,11.276,0.98405,0.007613,0.000801,0.00633,0.24426,0.091149,0.79355,-0.064281,3.7474,0.24062,0.006174,78.004,4.7285,4.0373,-0.009766,2.4087,9.6248,0.4372,-0.004054,0.049831,0.33155,0.003161,69.388,58.113,0.025936,0.79181,11.113,-0.045632,-0.018945,0.79901,0.51685,0.21149,0.76437,0.84672,-185.51,-0.004054,0.00489,1.0186,0.10774,32.37,6.2809,78.321,4.6603,4.665,test,0,Attr26. Attr27. Attr34
0.031785,0.87574,0.10007,1.1143,1.9021,-0.21991,0.078927,0.14158,4.5069,0.12398,0.10899,0.090127,0.019824,0.078927,3577.6,0.10202,1.1419,0.078927,0.017513,5.6098,3.88499717247538,0.079189,0.007053,0.078927,0.084742,0.048193,2.6339,4.1542,3.1844,0.17309,0.024184,73.627,5.1371,5.1371,0.16541,4.6078,105.08536259698622,0.12398,0.036701,0.11732,0.32577,0.017571,70.707,65.097,0.45888,0.19642,5.62,0.06877,0.015259,1.1143,0.87574,0.19466,5.1472,5.1472,153.0,0.036715,0.25637,0.97633,0.0,65.065,5.607,70.924,5.1464,187.1,test,1,Attr26. Attr27. Attr34
-0.09217,0.55175,-0.09297,0.8315,-84.376,-0.041423,-0.09217,0.81243,1.4364,0.44825,-0.052041,-0.16705,-0.032098,-0.09217,-4368.1,-0.08356,1.8124,-0.09217,-0.064169,52.788,0.93657,-0.053127,-0.064169,-0.011745,0.02435,-0.08356,-1.3239,-0.17178,3.7651,0.38411,-0.044583,135.49,2.7157,2.7157,-0.050022,1.4463,105.08536259698622,0.44825,-0.034825,0.071979,-2.6047,-0.036987,106.49,53.702,-0.44369,0.455,50.603,-0.099193,-0.069058,0.8315,0.55175,0.36823,0.82822,0.82822,-541.28,-0.034825,-0.20562,1.0637,0.0,6.9145,6.7968,140.21,2.6033,2.6539,test,1,Attr26. Attr27. Attr34
0.06354,0.65273,0.41128,2.6856,-2447.1,0.0,0.06354,0.53204,1.0504,0.34727,0.083179,0.26042,0.10251,0.06354,2212.7,0.16496,1.532,0.06354,0.060493,188.76,0.83291,0.080869,0.060493,0.078558,0.33387,0.16496,4.1176,1.193,3.6363,0.55543,0.07919,88.75,4.1127,1.5373,0.046904,1.0504,0.2789,0.74908,0.044655,0.28409,0.17406,0.076991,203.62,14.854,0.11697,0.45928,197.59,0.036738,0.034976,1.0039,0.24399,0.24315,1.0074,2.1729,1780.0,0.044655,0.18297,0.97404,1.157,1.9336,24.573,84.787,4.3049,3.0469,test,0,Attr26. Attr27. Attr34
0.5037,0.66792,0.10672,1.1598,-3.5288,0.5037,0.57444,0.33602,1.0719,0.22443,0.57444,0.86004,0.069491,0.57444,389.62,0.93682,1.4972,0.57444,0.063796,7.6239,0.5625,0.56475,0.055939,0.57444,0.22443,0.8309,1107.8963143091858,0.47358,3.3824,0.073026,0.063796,29.021,12.577,0.84554,0.56475,9.4039,105.08536259698622,0.22443,0.06272,0.016263,0.035646,0.06272,30.961,23.337,2.6782,0.8782,8.1717,0.51347,0.057025,1.1598,0.66792,0.079508,0.99592,0.99592,257.41,0.067043,2.2443,0.93296,0.0,47.876,15.641,27.075,13.481,39.956,test,1,Attr27
-0.020481,0.42639,0.16629,1.3989,-41.423,0.0,-0.0074687,1.3453,1.8771,0.57361,-0.0013043,-0.017914,0.026384,-0.0074687,3142.4,0.11615,2.3453,-0.0074687,-0.0039788,72.893,0.68947,-0.0013107,-0.010911,0.47155,0.5575,0.085636,-0.21263,0.39899,3.4919,0.19709,-0.0012764,77.399,4.7158,4.611,-0.088985,1.8771,105.08536259698622,0.57361,-0.047405,0.16195,0.25524,-0.00069826,100.27,27.382,-0.054634,0.49971,69.594,-0.058306,-0.031061,1.3678,0.41692,0.21205,1.3763,1.3763,516.12,-0.047405,-0.035705,1.0037,0.0,5.0073,13.33,81.068,4.5024,4.5038,test,0,Attr26. Attr27. Attr34
0.16007,0.19312,0.28099,3.1158,58.297,0.0,0.20071,4.1782,1.5352,0.80688,0.21046,1.5113,0.16374,0.20071,280.41,1.3017,5.1782,0.20071,0.13074,14.577,1.5182,0.20212,0.10426,0.33001,0.48831,1.0912,20.734,0.47933,4.9542,0.10766,0.13374,35.08,10.405,7.1553,0.1534,1.5352,7.6863,0.85274,0.099923,0.24054,0.025466,0.13165,90.785,76.208,2.6107,2.6541,16.195,0.15145,0.098651,2.1427,0.1328,0.096109,1.3764,1.4547,25286.0,0.099923,0.19838,0.87727,0.056833,25.04,4.7895,31.575,11.56,2.6189,test,0,Attr26. Attr27. Attr34
-0.23322,0.85659,0.038515,1.0791,-136.43,-0.13857,-0.22986,0.16742,0.44587,0.14341,-0.19798,-0.47206,-0.36012,-0.22986,-1947.2,-0.18745,1.1674,-0.22986,-0.51553,242.37,0.83451,-0.21585,-0.52307,-0.36548,0.12394,-0.19137,-6.7693,0.081174,4.0865,1.6705,-0.4523,240.79,1.5558,0.88438,-0.29214,0.55951,105.08536259698622,0.14341,-0.65521,0.23628,-0.19483,-0.4841,335.95,93.581,-0.78771,0.84433,146.41,-0.28514,-0.63951,0.61341,0.48693,0.65971,0.30225,0.30225,470.0,-0.65539,-1.6263,1.354,0.0,1.506,3.9004,398.61,0.91568,0.93972,test,1,Attr26. Attr27. Attr34
0.01014,0.85143,-0.022851,0.97316,-296.77,0.0,0.013578,0.17449,1.0557,0.14857,0.048351,0.015947,0.020353,0.013578,14464.0,0.025235,1.1745,0.013578,0.012862,276.77,3.88499717247538,0.048332,0.0096052,0.020398,0.093997,0.021197,1.3899,-0.13336,4.1661,0.80159,0.0458,309.07,1.1834,1.1834,0.050134,1.056,105.08536259698622,0.14857,0.047491,0.0070502,0.50464,0.045784,284.41,7.6415,0.012667,0.9472,289.97,0.040424,0.038293,0.97316,0.85143,0.845,0.86704,0.86704,-335.0,0.047493,0.068251,0.95421,0.0,1.3188,47.765,294.39,1.2399,6.1608,test,1,Attr26. Attr27. Attr34
0.09409,0.302,0.25098,1.9361,20.147,0.0040455,0.12208,2.3112,1.307,0.698,0.12912,0.45535,0.13147,0.12208,641.49,0.56899,3.3112,0.12208,0.093406,52.54,1.3806,0.1254,0.071988,0.56966,0.63503,0.47629,17.821,0.52188,4.2832,0.10768,0.093598,83.508,4.3708,3.8803,0.13515,1.307,105.08536259698622,0.698,0.1034,0.60165,0.057475,0.095942,99.914,47.374,0.5001,1.2344,58.6,0.075646,0.057877,1.7188,0.26811,0.22879,1.4514,1.4514,4817.3,0.1034,0.1348,0.90764,0.0,6.947,7.7047,74.873,4.8749,2.7178,test,0,Attr26. Attr27. Attr34
-0.046609,0.5411,0.078696,1.1813,-118.81,0.002399,-0.043396,0.84807,0.93913,0.4589,-0.019835,-0.099961,-0.0065231,-0.043396,-32240.0,-0.011321,1.8481,-0.043396,-0.046209,147.19,0.97967,-0.019835,-0.049631,0.036499,0.17937,-0.017259,-0.84182,0.16154,4.3682,0.57399,-0.03184,205.57,2.2356,1.7937,-0.025961,0.95078,1.867,0.53074,-0.027643,0.023189,1.0345,-0.02112,195.4,48.218,-0.12308,0.30896,142.42,-0.057105,-0.060806,0.94775,0.43413,0.4473,0.94196,1.0894,1.1813,0.17923,-0.10157,0.84126,0.15655,2.4799,7.5698,168.73,2.1632,1.9277,test,1,Attr26. Attr27. Attr34
-0.045295,1.1338,-0.11587,0.88365,-29.393,-0.11746,-0.039774,-0.118,4.1246,-0.13379,-0.028528,-0.039936,-0.004238,-0.039774,-23676.0,-0.015416,0.88196,-0.039774,-0.009643,19.408,3.88499717247538,-0.029977,-0.010982,-0.039774,-0.16276,-0.020286,-2.6656,-0.96432,3.237,0.26313,-0.006917,89.48,4.1776,3.6695,0.062312,4.1318,105.08536259698622,-0.13379,0.015107,0.051466,-4.9196,-0.007268,73.345,53.937,-0.20654,0.27167,19.24,-0.052271,-0.012673,0.77619,0.99594,0.23937,-1.1135,-1.1135,-200.0,0.01503,0.33854,1.007,0.0,18.807,6.7671,88.135,4.1414,34.325,test,1,Attr26. Attr27. Attr34
