Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender=F,Gender=M,Education_Level=College,Education_Level=Doctorate,Education_Level=Graduate,Education_Level=High School,Education_Level=Post-Graduate,Education_Level=Uneducated,Education_Level=Unknown,Marital_Status=Divorced,Marital_Status=Married,Marital_Status=Single,Marital_Status=Unknown,Income_Category=40K - 60K,Income_Category=60K - 80K,Income_Category=80K - 120K,Income_Category=Less than 40K,Income_Category=More than 120K,Income_Category=Unknown,Card_Category=Blue,Card_Category=Gold,Card_Category=Platinum,Card_Category=Silver,Type,Label,Narrative
35,3,25,4,3,2,3611.0,2517,1094.0,0.537,2178,45,0.552,0.697,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
39,2,34,4,3,4,2594.0,0,2594.0,0.526,1457,43,0.387,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Revolving_Bal. Total_Trans_Ct
42,3,25,6,2,3,13546.0,1720,11826.0,0.538,3943,73,0.698,0.127,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
43,2,36,6,1,1,5427.0,2177,3250.0,0.824,4328,73,0.622,0.401,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
41,2,33,5,3,3,8004.0,1452,6552.0,0.929,1084,32,0.524,0.181,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
58,1,36,6,2,4,1438.3,0,1438.3,0.657,4722,89,0.745,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
47,4,39,3,1,0,1746.0,0,1746.0,0.763,4543,75,0.974,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
44,2,32,5,3,3,1486.0,849,637.0,0.621,2380,43,0.87,0.571,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
52,0,36,2,2,3,1438.3,978,460.3,0.773,947,33,0.571,0.68,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
50,2,45,6,3,3,34516.0,0,34516.0,0.771,2573,55,0.719,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,test,1,Total_Revolving_Bal. Total_Trans_Ct
42,4,36,5,2,3,2128.0,528,1600.0,0.525,2289,41,0.414,0.248,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
44,1,33,5,1,3,1522.0,0,1522.0,0.783,4835,70,0.489,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
61,1,44,4,3,2,2303.0,540,1763.0,0.57,3440,46,0.704,0.234,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Revolving_Bal. Total_Trans_Ct
50,1,36,6,3,4,9959.0,952,9007.0,0.825,10310,63,1.1,0.096,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,test,1,Total_Trans_Amt. Total_Trans_Ct
41,3,35,2,1,2,2066.0,1542,524.0,0.71,4887,76,0.617,0.746,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
47,1,35,6,2,4,1850.0,896,954.0,0.724,2613,41,0.708,0.484,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
34,1,18,3,2,2,10488.0,1636,8852.0,0.681,14719,116,0.681,0.156,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
55,2,36,6,2,3,29795.0,2364,27431.0,0.759,3949,71,0.919,0.079,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
48,3,43,1,4,1,9959.0,0,9959.0,0.751,14948,125,0.866,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
52,3,39,5,3,2,3302.0,2517,785.0,0.705,2682,47,0.516,0.762,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
43,2,32,4,3,6,1628.0,275,1353.0,0.69,2219,49,0.531,0.169,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
45,5,40,3,3,1,1438.3,0,1438.3,1.23,2132,31,0.107,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
53,1,36,3,2,4,4287.0,0,4287.0,0.294,1635,41,0.242,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
47,3,34,5,1,3,1626.0,1013,613.0,0.826,5262,83,0.729,0.623,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
52,3,36,4,2,2,9137.0,1729,7408.0,0.974,4626,77,0.75,0.189,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
51,4,41,3,3,4,2791.0,940,1851.0,0.813,2584,49,0.441,0.337,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
50,4,36,5,3,5,2690.0,1614,1076.0,0.513,2272,57,0.541,0.6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
40,1,36,4,2,4,1737.0,1689,48.0,0.644,2459,43,0.536,0.972,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
52,4,39,6,3,1,2035.0,1343,692.0,0.835,4643,86,0.686,0.66,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
40,3,29,2,2,4,18563.0,0,18563.0,0.729,2395,45,0.552,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
56,1,50,6,3,3,6735.0,2289,4446.0,0.661,1249,28,0.75,0.34,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
44,3,36,4,3,0,1975.0,1264,711.0,0.671,2959,63,0.8,0.64,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
33,2,36,3,3,5,16127.0,0,16127.0,0.769,7729,82,1.0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,test,1,Total_Trans_Amt. Total_Trans_Ct
47,5,36,4,1,4,26923.0,2461,24462.0,0.602,13643,94,0.918,0.091,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
42,3,36,1,3,4,4527.0,0,4527.0,0.801,2441,37,0.37,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
37,3,24,4,2,4,11239.0,0,11239.0,0.32,2055,43,0.162,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
50,2,36,1,3,2,2296.0,1371,925.0,0.604,5483,77,0.791,0.597,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
46,2,36,5,4,2,33142.0,0,33142.0,0.846,4347,63,0.575,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
50,2,44,5,2,4,3495.0,0,3495.0,0.639,2131,41,0.464,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
47,1,36,5,2,3,1438.3,735,703.3,0.762,4220,87,0.673,0.511,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
47,1,36,4,2,2,9090.0,1371,7719.0,0.64,4422,65,0.585,0.151,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
52,2,43,6,3,3,11964.0,800,11164.0,0.954,4853,85,0.848,0.067,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
43,3,31,2,3,4,23981.0,593,23388.0,0.987,4758,65,0.512,0.025,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,test,1,Total_Trans_Amt. Total_Trans_Ct
47,3,36,2,3,1,11919.0,2347,9572.0,0.842,8257,96,0.574,0.197,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
45,3,37,4,2,4,3304.0,0,3304.0,0.532,1731,32,0.28,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
41,1,36,4,3,2,2372.0,0,2372.0,0.597,2499,41,0.464,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
57,3,46,2,2,2,2791.0,1550,1241.0,0.672,5440,83,0.66,0.555,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
33,1,36,4,3,2,1819.0,725,1094.0,0.737,2254,45,0.406,0.399,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
58,3,54,4,3,3,18713.0,1022,17691.0,0.682,1524,42,0.615,0.055,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
35,0,27,2,3,2,3876.0,0,3876.0,0.848,7712,73,0.825,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Amt. Total_Trans_Ct
47,4,36,5,3,1,9132.0,800,8332.0,0.62,3809,71,0.511,0.088,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
37,2,29,5,2,6,12203.0,0,12203.0,0.9,8600,94,0.843,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,test,1,Total_Trans_Amt. Total_Trans_Ct
51,1,36,2,3,2,2710.0,0,2710.0,0.999,4724,60,0.395,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
39,1,28,5,3,6,3911.0,0,3911.0,0.897,2867,42,0.556,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
44,4,36,6,3,3,1452.0,0,1452.0,0.553,2287,42,0.5,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
48,4,32,5,2,3,25190.0,0,25190.0,0.467,1533,41,0.323,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
46,1,28,5,2,6,2069.0,0,2069.0,0.656,2754,55,0.667,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
57,1,39,3,1,1,1438.3,641,797.3,0.66,5140,82,0.519,0.446,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
42,3,35,3,3,3,11328.0,1369,9959.0,0.585,1829,42,0.312,0.121,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
47,4,36,4,3,3,6769.0,274,6495.0,0.998,4885,54,0.35,0.04,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
31,0,21,4,2,3,4598.0,0,4598.0,0.439,6317,77,0.833,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Amt. Total_Trans_Ct
38,3,22,4,3,3,1938.0,1175,763.0,0.85,4606,75,0.875,0.606,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
49,0,38,1,3,2,3599.0,0,3599.0,0.738,13324,110,0.594,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
46,2,31,3,3,5,7869.0,0,7869.0,0.692,998,25,0.562,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
54,2,48,3,6,3,1638.0,0,1638.0,0.163,1702,36,0.125,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
47,2,40,5,2,4,3569.0,1030,2539.0,1.09,4612,75,0.923,0.289,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
43,3,35,5,3,2,6080.0,787,5293.0,0.975,4866,56,0.647,0.129,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
58,1,46,3,2,4,4188.0,1147,3041.0,1.042,1276,25,1.083,0.274,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
49,3,38,1,2,4,11025.0,0,11025.0,0.501,1902,28,0.273,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
32,0,27,3,3,4,22382.0,0,22382.0,0.418,695,10,0.25,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
31,0,23,2,2,1,10850.0,1873,8977.0,0.995,13794,127,0.789,0.173,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,test,0,Total_Trans_Amt. Total_Trans_Ct
51,3,39,1,2,1,7088.0,1750,5338.0,0.618,4691,76,0.727,0.247,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
50,2,37,6,2,1,3600.0,1904,1696.0,0.72,4946,75,0.531,0.529,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
55,2,46,5,3,2,16828.0,2517,14311.0,1.059,4939,63,0.465,0.15,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,test,1,Total_Trans_Amt. Total_Trans_Ct
53,2,47,1,2,3,1699.0,0,1699.0,0.602,2520,49,0.531,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
50,3,36,3,2,2,3069.0,1881,1188.0,1.111,2909,58,1.522,0.613,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
56,1,36,6,2,2,2802.0,2256,546.0,0.615,2371,46,0.353,0.805,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
56,2,36,1,2,2,1438.3,0,1438.3,0.65,2123,37,0.542,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
49,2,43,2,3,3,2384.0,1919,465.0,0.5,3512,50,0.471,0.805,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
54,1,36,6,3,4,26053.0,829,25224.0,0.669,2768,70,0.628,0.032,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
40,3,36,5,2,3,3919.0,1640,2279.0,0.8,1872,51,0.5,0.418,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
40,3,36,6,1,3,7582.0,1942,5640.0,0.823,4926,85,0.635,0.256,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
39,0,33,6,2,0,10452.0,1120,9332.0,0.802,3592,79,0.795,0.107,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
55,1,36,4,2,2,3552.0,2517,1035.0,0.865,2665,36,0.333,0.709,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
49,3,35,3,3,2,1914.0,0,1914.0,0.677,2687,41,0.414,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
54,3,49,1,4,3,8516.0,0,8516.0,0.549,2189,37,0.276,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
65,2,53,6,3,2,2195.0,1917,278.0,0.535,4205,65,0.625,0.873,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
52,2,45,2,3,3,3460.0,0,3460.0,0.466,2355,47,0.621,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
58,3,52,4,5,3,12398.0,0,12398.0,0.785,4228,93,0.788,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
44,4,37,5,1,2,4234.0,972,3262.0,1.707,1348,27,1.7,0.23,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
37,2,18,1,1,2,31832.0,518,31314.0,0.972,10201,59,0.788,0.016,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
50,4,44,5,1,1,10721.0,0,10721.0,0.861,4962,74,0.51,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
38,2,33,1,4,4,32938.0,2089,30849.0,0.72,1137,26,0.238,0.063,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
59,1,47,2,4,2,4789.0,357,4432.0,0.798,2496,41,0.64,0.075,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
42,2,34,4,4,3,3336.0,1753,1583.0,0.69,1168,27,1.25,0.525,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
49,3,45,3,2,3,2951.0,2437,514.0,0.765,2519,36,0.565,0.826,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
59,1,49,3,4,6,8708.0,1091,7617.0,0.904,2508,49,0.885,0.125,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
41,3,28,6,3,0,5841.0,2463,3378.0,1.047,3817,81,0.761,0.422,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
42,4,36,6,2,2,2803.0,0,2803.0,0.623,2216,40,0.6,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
48,4,38,3,3,3,3874.0,460,3414.0,1.023,4921,51,0.645,0.119,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
62,0,36,4,2,2,2964.0,2400,564.0,1.296,1557,25,1.778,0.81,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
35,2,23,4,2,2,6729.0,2375,4354.0,0.579,2080,50,0.351,0.353,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
46,4,36,4,3,2,17023.0,1084,15939.0,0.928,1610,43,0.387,0.064,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
47,3,36,4,3,1,14057.0,1381,12676.0,1.039,4729,54,0.742,0.098,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
54,5,36,5,2,3,14539.0,0,14539.0,0.907,965,26,0.529,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
36,2,25,5,2,3,1691.0,0,1691.0,0.865,2716,63,0.703,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Trans_Amt. Total_Trans_Ct
48,4,41,3,3,3,2447.0,1267,1180.0,0.449,2132,37,0.37,0.518,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Ct
35,1,21,5,2,2,6391.0,2317,4074.0,0.831,2274,61,1.033,0.363,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
55,1,46,6,1,3,5381.0,0,5381.0,0.746,1910,38,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Revolving_Bal. Total_Trans_Ct
46,2,34,2,2,1,10325.0,0,10325.0,0.866,16856,122,0.718,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
47,3,34,3,3,2,1561.0,0,1561.0,0.502,1947,28,0.556,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,test,1,Total_Revolving_Bal. Total_Trans_Ct
45,4,38,1,1,3,9036.0,0,9036.0,0.753,8356,79,0.681,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
42,1,33,6,2,3,17165.0,1153,16012.0,0.578,4063,62,0.676,0.067,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,test,0,Total_Trans_Amt. Total_Trans_Ct
42,0,30,5,2,3,1438.3,1223,215.3,0.491,2181,43,0.593,0.85,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,test,1,Total_Relationship_Count. Total_Revolving_Bal. Total_Trans_Amt. Total_Trans_Ct
